O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI%,TSI%,TSI Fit Factor,TSI%,TSI%,Event,Event Time
0.3386414,-2.4736905,-2.1350489,-0.3601565,-2.2781587,-2.6383505,-0.1112863,-1.9141252,-2.0255117,11.1156187,-1.9571126,9.1582193,4.9666686,-2.5537999,2.4132962,3.7890697,-2.2008555,1.5884932,67.7793503,67.7793503,67.7793503,99.629631,67.7793503,67.7793503,,
0.3030023,-2.476233,-2.1732306,-0.3953615,-2.2808371,-2.6762338,-0.1459885,-1.916742,-2.0628307,11.0854053,-1.9641907,9.1209278,4.9418588,-2.5607321,2.3815544,3.7557225,-2.2049775,1.5510242,67.7670441,67.7670441,67.7670441,99.6294022,67.7670441,67.7670441,,
0.2814887,-2.4804404,-2.198952,-0.4235201,-2.2860899,-2.709645,-0.1858902,-1.9159387,-2.1019292,11.0969505,-1.9738157,9.1228466,4.918539,-2.5675635,2.3514037,3.7176178,-2.2055039,1.5123934,67.7054825,67.7054825,67.7054825,99.6288376,67.7054825,67.7054825,,
0.2077324,-2.4704189,-2.2626863,-0.4623013,-2.2887323,-2.7510686,-0.2224422,-1.9201691,-2.1427112,10.9766607,-1.9476475,9.0287275,4.876792,-2.5678191,2.3094001,3.6839988,-2.210855,1.4734229,67.7881775,67.7881775,67.7881775,99.6304092,67.7881775,67.7881775,,
0.1583782,-2.4715524,-2.3131747,-0.5032908,-2.2870402,-2.7903655,-0.2606153,-1.9216932,-2.1824083,10.8932934,-1.9426184,8.950388,4.8338413,-2.5662463,2.2680223,3.6506698,-2.2131617,1.4377881,67.7904968,67.7904968,67.7904968,99.6315308,67.7904968,67.7904968,,
0.1350442,-2.4745972,-2.3395529,-0.5378877,-2.2849715,-2.8228941,-0.2907822,-1.9209068,-2.2117889,10.8815975,-1.9511328,8.9301767,4.79568,-2.5625672,2.2335398,3.6152916,-2.2124588,1.4031119,67.7549896,67.7549896,67.7549896,99.6306,67.7549896,67.7549896,,
0.08264,-2.4666021,-2.3839622,-0.5659483,-2.2901216,-2.8561044,-0.3280136,-1.919417,-2.2475305,10.8068676,-1.9256824,8.8808966,4.7755394,-2.5739648,2.2020016,3.5796177,-2.2129712,1.3669261,67.7774506,67.7774506,67.7774506,99.6311722,67.7774506,67.7774506,,
0.0494194,-2.4767106,-2.4272914,-0.6072226,-2.2920995,-2.8993566,-0.3633403,-1.9236071,-2.2870471,10.7926159,-1.9450792,8.8472509,4.7339177,-2.5742431,2.1601007,3.5475972,-2.2170985,1.3307785,67.7457504,67.7457504,67.7457504,99.6308899,67.7457504,67.7457504,,
0.0263118,-2.4871714,-2.4608598,-0.6497416,-2.288172,-2.937948,-0.3988187,-1.9218018,-2.3207204,10.784791,-1.9775499,8.8069544,4.6825075,-2.5646574,2.1182768,3.5142677,-2.2175841,1.2969635,67.6761627,67.6761627,67.6761627,99.6301727,67.6761627,67.6761627,,
-0.0143792,-2.4811757,-2.4955549,-0.6833059,-2.285367,-2.9687073,-0.4320498,-1.9214733,-2.3536232,10.7467794,-1.9656553,8.7808371,4.6570992,-2.5659709,2.0915551,3.482142,-2.2180808,1.2643405,67.6869888,67.6869888,67.6869888,99.6305771,67.6869888,67.6869888,,
-0.0401527,-2.4881785,-2.528331,-0.7229156,-2.2872159,-3.0101657,-0.4687742,-1.9221436,-2.3910174,10.7290392,-1.9762281,8.7525263,4.6182795,-2.5679955,2.0507107,3.4466815,-2.2204509,1.2265105,67.6364441,67.6364441,67.6364441,99.6291962,67.6364441,67.6364441,,
-0.0751536,-2.4893169,-2.5644708,-0.7508746,-2.2885394,-3.0394483,-0.5003909,-1.9210739,-2.4215648,10.6951256,-1.9776134,8.7172241,4.5797567,-2.5681403,2.0120425,3.4072013,-2.2186022,1.1888789,67.6204758,67.6204758,67.6204758,99.6297531,67.6204758,67.6204758,,
-0.1038129,-2.4859126,-2.5897255,-0.7730876,-2.2939689,-3.067091,-0.5329397,-1.9217823,-2.4548221,10.6751537,-1.9702389,8.704627,4.5623498,-2.576596,1.9861797,3.3690104,-2.2185922,1.1506979,67.6102524,67.6102524,67.6102524,99.6295471,67.6102524,67.6102524,,
-0.1373107,-2.4808688,-2.6181796,-0.8028897,-2.2931647,-3.0960884,-0.5636202,-1.9204903,-2.4842107,10.6348248,-1.9585644,8.6759729,4.5409689,-2.5814815,1.9599133,3.3385291,-2.2196758,1.1191329,67.6090622,67.6090622,67.6090622,99.6292038,67.6090622,67.6090622,,
-0.1756515,-2.4769492,-2.6526008,-0.8289114,-2.2906027,-3.1195481,-0.5895619,-1.9209051,-2.5105672,10.5729761,-1.9517839,8.6209059,4.5194845,-2.5816622,1.9382477,3.3100486,-2.2219565,1.0883714,67.6283569,67.6283569,67.6283569,99.6305084,67.6283569,67.6283569,,
-0.2284728,-2.4676635,-2.6961362,-0.8577886,-2.2933822,-3.1512046,-0.6224052,-1.9219745,-2.5444794,10.4652662,-1.9141487,8.5508299,4.4970121,-2.5894356,1.9080019,3.2758954,-2.2243333,1.0518417,67.6727219,67.6727219,67.6727219,99.6313019,67.6727219,67.6727219,,
-0.2626742,-2.4641852,-2.7268596,-0.8860857,-2.2956483,-3.1817677,-0.6558369,-1.9221287,-2.5780654,10.4287701,-1.9006722,8.5278111,4.4783883,-2.5960517,1.8827617,3.2428932,-2.226687,1.0164862,67.6678696,67.6678696,67.6678696,99.6312332,67.6678696,67.6678696,,
-0.2945034,-2.4597535,-2.7542567,-0.9128277,-2.2968488,-3.2097099,-0.6898901,-1.9217901,-2.6117802,10.3984776,-1.8927042,8.5054874,4.4446688,-2.5940769,1.8510176,3.2098241,-2.2272253,0.9828785,67.6587067,67.6587067,67.6587067,99.6313934,67.6587067,67.6587067,,
-0.3198565,-2.4669948,-2.7868514,-0.9496673,-2.2943497,-3.2440505,-0.721022,-1.920037,-2.6411591,10.4188957,-1.9227142,8.4958944,4.3983712,-2.5871441,1.8116525,3.1801965,-2.2277153,0.9527606,67.6100693,67.6100693,67.6100693,99.6308289,67.6100693,67.6100693,,
-0.3484198,-2.4744167,-2.8228364,-0.9884478,-2.2925489,-3.2810302,-0.7516298,-1.9221598,-2.6738896,10.3952131,-1.9353453,8.4595795,4.355794,-2.5856538,1.770565,3.146452,-2.228884,0.917848,67.5804367,67.5804367,67.5804367,99.6305008,67.5804367,67.5804367,,
-0.3755115,-2.4790165,-2.854528,-1.0237815,-2.2937589,-3.3175735,-0.7851709,-1.9228609,-2.7081318,10.389509199999999,-1.9525067,8.4367132,4.3180666,-2.586725,1.7317663,3.1189315,-2.2323833,0.8868284,67.5447922,67.5447922,67.5447922,99.6296768,67.5447922,67.5447922,,
-0.396567,-2.4875093,-2.8840761,-1.0561512,-2.2956622,-3.3518467,-0.8181203,-1.9248278,-2.7430482,10.3966351,-1.9775804,8.4187679,4.2850676,-2.5856729,1.6998202,3.0853434,-2.2353749,0.8502486,67.4948883,67.4948883,67.4948883,99.629303,67.4948883,67.4948883,,
-0.4191333,-2.4964924,-2.9156258,-1.0881565,-2.2970474,-3.3852372,-0.8463864,-1.9282309,-2.7747171,10.3683224,-1.9724591,8.3955765,4.2593598,-2.5908043,1.6689802,3.0602345,-2.2406631,0.8198518,67.4607391,67.4607391,67.4607391,99.6290741,67.4607391,67.4607391,,
-0.4329458,-2.5008032,-2.9337487,-1.1188762,-2.2970059,-3.415915,-0.877165,-1.9266965,-2.8039618,10.4064913,-1.9993649,8.4068394,4.2224584,-2.5862265,1.6366571,3.0232162,-2.2352283,0.7882677,67.4024658,67.4024658,67.4024658,99.627594,67.4024658,67.4024658,,
-0.455122,-2.4999042,-2.9550261,-1.1420351,-2.2949662,-3.4370346,-0.9067796,-1.9214926,-2.8283722,10.3797283,-2.0001705,8.3792706,4.202971,-2.5891652,1.6142305,2.9943452,-2.2332969,0.7613283,67.3610077,67.3610077,67.3610077,99.6277466,67.3610077,67.3610077,,
-0.4808775,-2.5019212,-2.9827983,-1.1759796,-2.2910736,-3.4670863,-0.9315577,-1.9245011,-2.8561585,10.3549061,-2.0038311,8.3507872,4.1633854,-2.5828676,1.5809427,2.9704299,-2.2385707,0.7321393,67.3559723,67.3559723,67.3559723,99.6275177,67.3559723,67.3559723,,
-0.526293,-2.4968262,-3.0231187,-1.2032081,-2.2950449,-3.498286,-0.9609178,-1.9239151,-2.884933,10.2827444,-1.9889309,8.2935247,4.1414132,-2.5934331,1.548404,2.9394414,-2.2385054,0.7012168,67.3792496,67.3792496,67.3792496,99.6275711,67.3792496,67.3792496,,
-0.566285,-2.4887264,-3.0550117,-1.2206447,-2.297085,-3.5177627,-0.9917414,-1.9211609,-2.913002,10.2034435,-1.9671053,8.2360497,4.1294708,-2.600656,1.5292399,2.9042692,-2.2373166,0.6672326,67.391098,67.391098,67.391098,99.6291122,67.391098,67.391098,,
-0.6190089,-2.4819815,-3.1009903,-1.2524505,-2.2981348,-3.5506184,-1.0215379,-1.9217656,-2.9434032,10.1253548,-1.9542993,8.1707678,4.0930219,-2.5988855,1.4945602,2.8768148,-2.2390163,0.6380783,67.4336395,67.4336395,67.4336395,99.629715,67.4336395,67.4336395,,
-0.6342897,-2.4926872,-3.1269772,-1.285681,-2.2970648,-3.5827789,-1.0504766,-1.9240471,-2.9746232,10.1309376,-1.97343,8.1572199,4.0610328,-2.5968847,1.4645722,2.8493767,-2.2407241,0.6089321,67.3779526,67.3779526,67.3779526,99.6293106,67.3779526,67.3779526,,
-0.6656883,-2.4883544,-3.154043,-1.3102815,-2.2998395,-3.6101537,-1.0833795,-1.9221687,-3.0056481,10.1198816,-1.9608219,8.1587715,4.0467553,-2.6051593,1.4420195,2.8157301,-2.2383208,0.5776898,67.3648071,67.3648071,67.3648071,99.6291428,67.3648071,67.3648071,,
-0.6926541,-2.4932206,-3.1858747,-1.3409846,-2.3020332,-3.6430504,-1.1091964,-1.923377,-3.0326734,10.1019154,-1.97446,8.1271677,4.0055718,-2.6008582,1.4051375,2.789165,-2.2412343,0.5482112,67.3459625,67.3459625,67.3459625,99.6282806,67.3459625,67.3459625,,
-0.708876,-2.5008309,-3.2097068,-1.376588,-2.2976227,-3.6742432,-1.1372255,-1.9225063,-3.0598319,10.1055822,-1.9907529,8.114542,3.9644151,-2.5965695,1.368269,2.7655671,-2.2434678,0.5223795,67.2908478,67.2908478,67.2908478,99.6274414,67.2908478,67.2908478,,
-0.7396387,-2.4973266,-3.2369652,-1.4106195,-2.2925525,-3.7032051,-1.1668291,-1.9207335,-3.0876622,10.0604563,-1.9826262,8.0775423,3.9249997,-2.5903096,1.3351138,2.7389312,-2.2445757,0.4946356,67.2817535,67.2817535,67.2817535,99.6271133,67.2817535,67.2817535,,
-0.7797393,-2.4914269,-3.2711666,-1.4311517,-2.2966199,-3.7278042,-1.1932178,-1.9212106,-3.1145284,10.0196171,-1.9771324,8.0421944,3.9116216,-2.5975955,1.3144497,2.7053671,-2.2421813,0.4634659,67.3084412,67.3084412,67.3084412,99.6277466,67.3084412,67.3084412,,
-0.8194777,-2.4876206,-3.3070984,-1.4561728,-2.2966342,-3.7528396,-1.2187682,-1.9211934,-3.1400616,9.9403086,-1.9659567,7.9740629,3.8800995,-2.5984254,1.2820981,2.6788697,-2.2451024,0.4340476,67.3291397,67.3291397,67.3291397,99.628624,67.3291397,67.3291397,,
-0.8389505,-2.4860091,-3.3249595,-1.4818919,-2.3007474,-3.7826715,-1.2520809,-1.9188769,-3.1710579,9.9555082,-1.9555908,7.9996309,3.865036,-2.6076901,1.2577696,2.646874,-2.2432895,0.4038646,67.2872162,67.2872162,67.2872162,99.6269989,67.2872162,67.2872162,,
-0.8708096,-2.4909818,-3.3617911,-1.5173763,-2.2975478,-3.8149567,-1.2776586,-1.9208711,-3.1986299,9.9140806,-1.9637508,7.9500427,3.8331771,-2.6057177,1.2278826,2.6218553,-2.2449827,0.377153,67.2791977,67.2791977,67.2791977,99.6271973,67.2791977,67.2791977,,
-0.8847765,-2.501193,-3.3859696,-1.5479434,-2.2950857,-3.8430614,-1.3025253,-1.9202936,-3.222919,9.9275913,-2.0017762,7.9255257,3.7977777,-2.6029925,1.1952081,2.5965352,-2.2478921,0.3489234,67.2212067,67.2212067,67.2212067,99.6266937,67.2212067,67.2212067,,
-0.8994098,-2.5039258,-3.4033356,-1.5596262,-2.302336,-3.8619945,-1.3310938,-1.9166567,-3.2478509,9.9322224,-2.0194659,7.9124689,3.7826297,-2.6188204,1.1642325,2.5580633,-2.2431912,0.3151526,67.1654663,67.1654663,67.1654663,99.6265945,67.1654663,67.1654663,,
-0.9385626,-2.5007548,-3.4393172,-1.5925016,-2.2951331,-3.8876662,-1.3562658,-1.9167544,-3.2731202,9.8534584,-2.0052953,7.8478751,3.7438114,-2.6088142,1.1354201,2.5318851,-2.2431128,0.2890529,67.1847916,67.1847916,67.1847916,99.6277618,67.1847916,67.1847916,,
-0.9693645,-2.5044255,-3.4737899,-1.6236904,-2.2932353,-3.9169579,-1.3822372,-1.9175287,-3.2998662,9.8189106,-2.0053103,7.8133116,3.6979585,-2.5973706,1.1010106,2.5108032,-2.2471471,0.2639364,67.1734161,67.1734161,67.1734161,99.6280975,67.1734161,67.1734161,,
-0.9907702,-2.5111086,-3.5018792,-1.6556206,-2.29213,-3.947782,-1.4053707,-1.9181378,-3.3236084,9.8023682,-2.0353961,7.7666841,3.6648369,-2.6001692,1.0650908,2.4839079,-2.2476718,0.2365165,67.1443329,67.1443329,67.1443329,99.6272125,67.1443329,67.1443329,,
-1.0184039,-2.50646,-3.5248635,-1.6758134,-2.2944543,-3.9703,-1.4317493,-1.9163504,-3.3481994,9.7502556,-2.0204139,7.7295532,3.6465397,-2.6068101,1.0401521,2.4578824,-2.2494082,0.2087547,67.1397934,67.1397934,67.1397934,99.6269989,67.1397934,67.1397934,,
-1.0352536,-2.5074446,-3.5426979,-1.6977913,-2.2893472,-3.9871705,-1.4514985,-1.9154485,-3.3670471,9.7442446,-2.0224447,7.7215118,3.6190631,-2.5999591,1.0195262,2.432862,-2.2493091,0.1838335,67.1200333,67.1200333,67.1200333,99.6275101,67.1200333,67.1200333,,
-1.0578911,-2.5116973,-3.5695884,-1.7291977,-2.2895236,-4.0187531,-1.4781463,-1.9165052,-3.3947513,9.7415028,-2.0437636,7.6974525,3.5870984,-2.5999,0.9876205,2.4088008,-2.2522235,0.1568578,67.093399,67.093399,67.093399,99.6266174,67.093399,67.093399,,
-1.1088637,-2.5015831,-3.6104465,-1.7512865,-2.2934575,-4.044776,-1.5067183,-1.9154164,-3.4222348,9.6539783,-2.0093169,7.6443725,3.5702767,-2.6064487,0.9642497,2.3795403999999998,-2.2491889,0.1306324,67.1388092,67.1388092,67.1388092,99.6274948,67.1388092,67.1388092,,
-1.1456717,-2.4929459,-3.6386178,-1.7728399,-2.2949491,-4.0678205,-1.5300262,-1.9148896,-3.4450157,9.5965347,-1.98279,7.6134558,3.5589633,-2.6098964,0.9494892,2.3560903,-2.2496698,0.1067008,67.1703415,67.1703415,67.1703415,99.6274643,67.1703415,67.1703415,,
-1.1943299,-2.4860744,-3.6804042,-1.8001854,-2.2917199,-4.0919371,-1.5551016,-1.915288,-3.4704895,9.5105085,-1.9648514,7.5453696,3.5263031,-2.6043031,0.9224221,2.3402879,-2.2530208,0.0875478,67.2159729,67.2159729,67.2159729,99.6292191,67.2159729,67.2159729,,
-1.2124919,-2.4892676,-3.7017589,-1.8266739,-2.2916284,-4.1183338,-1.5781206,-1.9153502,-3.4935703,9.5091419,-1.9664633,7.5423918,3.5031447,-2.603744,0.8998228,2.315768,-2.2535305,0.0625185,67.189064,67.189064,67.189064,99.628334,67.189064,67.189064,,
-1.231433,-2.4891584,-3.7205913,-1.8508141,-2.2914588,-4.1423044,-1.6054827,-1.9144453,-3.5200279,9.5045166,-1.9668853,7.5373435,3.4830723,-2.6076901,0.8758043,2.2847562,-2.2511659,0.0338711,67.1595612,67.1595612,67.1595612,99.6279144,67.1595612,67.1595612,,
-1.2886727,-2.4859984,-3.7746711,-1.8856777,-2.2891502,-4.1748595,-1.6313288,-1.9143007,-3.5457294,9.3841677,-1.949041,7.4348383,3.434871,-2.5992484,0.8360441,2.2635794,-2.2515974,0.0122627,67.2060089,67.2060089,67.2060089,99.6291809,67.2060089,67.2060089,,
-1.3087617,-2.4868069,-3.7955685,-1.9086117,-2.2897182,-4.1983614,-1.6547077,-1.9139668,-3.5687747,9.3650723,-1.9462404,7.4185438,3.4168992,-2.6040215,0.8132995,2.2386847,-2.2515218,-0.0125566,67.1863174,67.1863174,67.1863174,99.6287231,67.1863174,67.1863174,,
-1.3268588,-2.4910464,-3.8179049,-1.9298451,-2.2895942,-4.2194705,-1.6775414,-1.9132242,-3.5908654,9.360487,-1.9647261,7.395472,3.3927937,-2.5997987,0.7934164,2.2172608,-2.2531815,-0.0356397,67.1541748,67.1541748,67.1541748,99.6289368,67.1541748,67.1541748,,
-1.3567729,-2.4895732,-3.8463459,-1.9569385,-2.2877936,-4.2447634,-1.702727,-1.9132373,-3.6160641,9.318017,-1.956476,7.3612518,3.3674235,-2.6003432,0.7675015,2.1901829,-2.253166,-0.0627023,67.1537704,67.1537704,67.1537704,99.6291656,67.1537704,67.1537704,,
-1.387167,-2.4831305,-3.8702977,-1.9751571,-2.2892091,-4.2643976,-1.7243211,-1.9139944,-3.6384158,9.2815819,-1.9462068,7.3350868,3.3565288,-2.6065855,0.7503647,2.1683543,-2.2542274,-0.0855922,67.1771927,67.1771927,67.1771927,99.629509,67.1771927,67.1771927,,
-1.4082992,-2.4748793,-3.8831782,-1.9846928,-2.293225,-4.2779489,-1.7469103,-1.9111847,-3.658195,9.2489853,-1.9235538,7.3251443,3.34463,-2.609127,0.7359248,2.1453223,-2.2535145,-0.1079113,67.1759186,67.1759186,67.1759186,99.6294098,67.1759186,67.1759186,,
-1.4445863,-2.4692516,-3.9138379,-2.0041132,-2.2959697,-4.3001142,-1.7766688,-1.9083805,-3.6851494,9.1890383,-1.9003557,7.2883935,3.3382542,-2.6197698,0.7189056,2.1155531,-2.2511544,-0.1353202,67.1774063,67.1774063,67.1774063,99.6301727,67.1774063,67.1774063,,
-1.4505877,-2.4800332,-3.9306207,-2.0358646,-2.2932189,-4.3291144,-1.7964633,-1.9100382,-3.7066014,9.2228088,-1.9319572,7.2905626,3.29123,-2.6084816,0.6831698,2.0952992,-2.2528067,-0.1572264,67.1231461,67.1231461,67.1231461,99.6285782,67.1231461,67.1231461,,
-1.4535005,-2.486872,-3.9403725,-2.0608754,-2.2889698,-4.3498759,-1.8151184,-1.909619,-3.7248375,9.2673521,-1.9685923,7.2984724,3.2655289,-2.6062584,0.6596916,2.0738351,-2.2526824,-0.1785662,67.0693665,67.0693665,67.0693665,99.6275711,67.0693665,67.0693665,,
-1.4700021,-2.4922605,-3.9622626,-2.0843072,-2.286694,-4.3710322,-1.8359264,-1.908818,-3.7448444,9.2438526,-1.9737167,7.2698479,3.2439518,-2.6056561,0.6387168,2.0546858,-2.2542922,-0.199326,67.0356293,67.0356293,67.0356293,99.6276855,67.0356293,67.0356293,,
-1.5063453,-2.4816742,-3.9880192,-2.1053786,-2.2866046,-4.392014,-1.8608233,-1.9071481,-3.7680714,9.1920176,-1.940774,7.2509551,3.2271035,-2.6075635,0.6199612,2.0351737,-2.2553399,-0.2198856,67.0642548,67.0642548,67.0642548,99.6278839,67.0642548,67.0642548,,
-1.5509678,-2.4757924,-4.0267601,-2.1304355,-2.2856648,-4.416131,-1.8855035,-1.9050682,-3.7906718,9.1176939,-1.93244,7.1849661,3.2005858,-2.6063151,0.5946915,2.009321,-2.2553153,-0.2457133,67.0931778,67.0931778,67.0931778,99.62883,67.0931778,67.0931778,,
-1.5698702,-2.4749207,-4.0447907,-2.14784,-2.2855711,-4.4334421,-1.9088939,-1.9027386,-3.8117321,9.1167288,-1.9310219,7.1854186,3.1877637,-2.6052027,0.5829821,1.9832382,-2.2516799,-0.2681606,67.068985,67.068985,67.068985,99.6290894,67.068985,67.068985,,
-1.5900755,-2.4747615,-4.064837,-2.1731761,-2.2841561,-4.4573627,-1.9299389,-1.9031153,-3.833154,9.0955601,-1.9359452,7.1593256,3.152777,-2.6026032,0.5505943,1.9614325,-2.2509811,-0.2892678,67.0592804,67.0592804,67.0592804,99.6284027,67.0592804,67.0592804,,
-1.5972022,-2.4864357,-4.0836377,-2.2091279,-2.2793632,-4.4885216,-1.9549265,-1.9016397,-3.8566661,9.1177464,-1.9685566,7.1489019,3.1151314,-2.5982821,0.5172703,1.9330009,-2.2504163,-0.3171344,66.9826889,66.9826889,66.9826889,99.6268005,66.9826889,66.9826889,,
-1.5985155,-2.4939866,-4.0925021,-2.221293,-2.2831254,-4.5044489,-1.9781879,-1.8994105,-3.8776984,9.1379719,-1.9802647,7.1574183,3.1035821,-2.6101475,0.4938552,1.9105158,-2.25033,-0.3395332,66.9083405,66.9083405,66.9083405,99.6264801,66.9083405,66.9083405,,
-1.6201141,-2.4991117,-4.1192255,-2.2441535,-2.284018,-4.5282016,-2.0023918,-1.8967034,-3.8991954,9.1353092,-2.0015483,7.1334724,3.0806155,-2.6096315,0.4714041,1.885597,-2.2466941,-0.3608162,66.8698273,66.8698273,66.8698273,99.6264267,66.8698273,66.8698273,,
-1.6494386,-2.4960141,-4.145453,-2.2662766,-2.2850187,-4.5513253,-2.0265963,-1.8969662,-3.9236627,9.1159067,-2.0018158,7.1138029,3.0597205,-2.6099315,0.4502098,1.8598293,-2.2466905,-0.3865801,66.8755798,66.8755798,66.8755798,99.6265869,66.8755798,66.8755798,,
-1.6782081,-2.4900091,-4.1682177,-2.2872264,-2.2839587,-4.5712156,-2.0443807,-1.8961798,-3.9406605,9.0635691,-1.9824896,7.0807924,3.0454173,-2.6154478,0.4303899,1.8410966,-2.2471313,-0.4057534,66.897995,66.897995,66.897995,99.626297,66.897995,66.897995,,
-1.6945614,-2.4885726,-4.1831336,-2.3084197,-2.2812753,-4.5897255,-2.0650091,-1.8944442,-3.9595535,9.0376091,-1.9803101,7.0570107,3.0153022,-2.6088398,0.4068818,1.8193591,-2.2464328,-0.426793,66.878891,66.878891,66.878891,99.6259308,66.878891,66.878891,,
-1.7273833,-2.4896817,-4.2170649,-2.3342981,-2.2791715,-4.6134996,-2.0884805,-1.8943059,-3.9828868,8.9896097,-1.9816859,7.0076356,2.9851446,-2.6087725,0.3767922,1.7966311,-2.2475576,-0.4506456,66.8795929,66.8795929,66.8795929,99.6269226,66.8795929,66.8795929,,
-1.7421238,-2.4869099,-4.2290335,-2.3509064,-2.2816052,-4.6325421,-2.1085737,-1.8933096,-4.0019827,8.9922876,-1.9784275,7.0135717,2.9702327,-2.6133933,0.3572585,1.7749074,-2.2468648,-0.4716765,66.8649826,66.8649826,66.8649826,99.6258392,66.8649826,66.8649826,,
-1.7693847,-2.4804068,-4.2497911,-2.3641713,-2.2830226,-4.6472244,-2.130686,-1.89004,-4.0208268,8.9617558,-1.976709,6.9847603,2.9654465,-2.6174111,0.3484553,1.7504873,-2.2438428,-0.4930743,66.8685455,66.8685455,66.8685455,99.6263962,66.8685455,66.8685455,,
-1.7943268,-2.4872279,-4.2815547,-2.3987846,-2.2761264,-4.6749411,-2.1546383,-1.8879547,-4.0426931,8.9026365,-1.9760622,6.9262857,2.9093151,-2.6012197,0.3085156,1.72549,-2.2432377,-0.5174666,66.833725,66.833725,66.833725,99.6265869,66.833725,66.833725,,
-1.798466,-2.4947555,-4.2932215,-2.4195421,-2.2745867,-4.6941586,-2.1678367,-1.8895986,-4.0575356,8.9314651,-2.0004773,6.9306993,2.8851917,-2.5989175,0.2866939,1.7120256,-2.2447677,-0.5324607,66.7985458,66.7985458,66.7985458,99.6256561,66.7985458,66.7985458,,
-1.8337705,-2.4774101,-4.3111811,-2.430037,-2.2769103,-4.7069769,-2.1918292,-1.8858013,-4.0777311,8.8655519,-1.9538889,6.9113741,2.8978233,-2.6130633,0.2851798,1.6876409,-2.2417588,-0.5538366,66.8377533,66.8377533,66.8377533,99.6260452,66.8377533,66.8377533,,
-1.8647907,-2.4757481,-4.340539,-2.4567127,-2.2722337,-4.7289767,-2.2143531,-1.8829731,-4.0974264,8.824544,-1.9546468,6.8696089,2.8602073,-2.6041563,0.2564703,1.6637714,-2.2411275,-0.5770746,66.835495,66.835495,66.835495,99.6265335,66.835495,66.835495,,
-1.8899524,-2.4774337,-4.3673863,-2.4774308,-2.2700756,-4.7475362,-2.2325723,-1.8829696,-4.1156421,8.7964334,-1.9707479,6.8253965,2.8361142,-2.6018641,0.2346696,1.6451347,-2.2415862,-0.5961702,66.8337326,66.8337326,66.8337326,99.6273956,66.8337326,66.8337326,,
-1.9182177,-2.4698157,-4.3880339,-2.4953494,-2.270458,-4.7658377,-2.2523937,-1.8826616,-4.1351557,8.7348557,-1.9448354,6.789731,2.8180048,-2.6039157,0.2145086,1.6213036,-2.2409728,-0.6193879,66.8568726,66.8568726,66.8568726,99.6273727,66.8568726,66.8568726,,
-1.9569327,-2.4645524,-4.4214849,-2.513665,-2.2708554,-4.7845502,-2.2724428,-1.8815434,-4.1540861,8.6685715,-1.92989,6.7383933,2.7984328,-2.6060224,0.1928295,1.6056693,-2.2425513,-0.6366007,66.8877411,66.8877411,66.8877411,99.6285248,66.8877411,66.8877411,,
-1.9723346,-2.4653754,-4.4377108,-2.5356643,-2.2707849,-4.8064795,-2.2944248,-1.8796343,-4.174159,8.6505671,-1.9285322,6.7217469,2.783803,-2.6087785,0.1754443,1.5802491,-2.2395785,-0.6590481,66.8576889,66.8576889,66.8576889,99.6276093,66.8576889,66.8576889,,
-1.9864228,-2.4706972,-4.4571199,-2.5617788,-2.2671192,-4.828928,-2.317816,-1.8770145,-4.1949306,8.6621037,-1.9454896,6.7163253,2.7494974,-2.6024613,0.1474555,1.5638219,-2.2399817,-0.6758782,66.8083038,66.8083038,66.8083038,99.6272964,66.8083038,66.8083038,,
-2.0011263,-2.4725175,-4.4736438,-2.5841162,-2.2655683,-4.8497138,-2.3379483,-1.8759152,-4.2139635,8.6473894,-1.9453462,6.7017527,2.727881,-2.6037679,0.1245317,1.5433192,-2.2392955,-0.6956949,66.7811966,66.7811966,66.7811966,99.6266937,66.7811966,66.7811966,,
-2.0407853,-2.4626012,-4.5033865,-2.6006806,-2.2662849,-4.8669944,-2.3615146,-1.8732262,-4.2348409,8.589962,-1.9326055,6.6570673,2.70941,-2.6030378,0.1067914,1.5161527,-2.2369816,-0.7205478,66.812912,66.812912,66.812912,99.6277542,66.812912,66.812912,,
-2.0677214,-2.4609506,-4.5286717,-2.6227005,-2.2642293,-4.8869591,-2.3826549,-1.8701744,-4.2529287,8.5645285,-1.927447,6.6367927,2.6876791,-2.5997105,0.0883877,1.4940479,-2.2339404,-0.7396109,66.806076,66.806076,66.806076,99.6279373,66.806076,66.806076,,
-2.0971272,-2.4540839,-4.5512114,-2.6336639,-2.2675896,-4.9012833,-2.4046371,-1.8681358,-4.2728729,8.499856,-1.9003913,6.5991755,2.6933143,-2.6124043,0.0813293,1.4730623,-2.2308779,-0.7575344,66.8186035,66.8186035,66.8186035,99.6287537,66.8186035,66.8186035,,
-2.1036677,-2.4532943,-4.556962,-2.6533167,-2.2661951,-4.9195414,-2.4235311,-1.8667114,-4.2903423,8.5333557,-1.9138199,6.6192465,2.6770949,-2.6105931,0.0669215,1.4566796,-2.2312853,-0.7743243,66.7863922,66.7863922,66.7863922,99.6273346,66.7863922,66.7863922,,
