t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
806.0,26.09,2.304,60.104,2239,2084.2133138,2402.0007974,1.15,377.5,112.2,28.0,24.3,33.67,9.6,16.38,4.87,15.07,6.35,20.69,0.06,117,35,108,46,178,2.88,79,EXERCISE,18.0,53,651,764,15510,646.2,10.77,78,250.6,0,0,15510,0,0.0,100.0,1.15,0,1.02,1.28,2.3,0.44,0.22,1.779,2,0,0,,99,54.3,178,2.26,46.47,119.5,13.7,8.3
809.0,25.32,2.216,56.101,2237,2030.2689551,2327.5282294,1.15,358.6,112.2,26.8,23.3,32.8,9.4,16.18,5.06,14.82,6.54,20.67,0.07,116,36,106,47,179,2.89,79,EXERCISE,18.0,53,651,764,15089,628.7,10.48,79,243.8,0,0,15089,0,0.0,100.0,1.15,0,0.99,1.38,2.37,0.42,0.21,1.749,3,0,0,,97,57.3,179,2.24,47.7,118.4,13.6,8.2
811.0,28.3,2.085,59.009,2222,2022.4498677,2385.173327,1.18,339.7,103.3,28.2,23.9,32.67,9.3,16.29,4.95,15.09,6.31,20.57,0.09,117,36,108,45,180,2.91,78,EXERCISE,18.0,53,651,764,15136,630.7,10.51,79,244.5,0,0,15136,0,0.0,100.0,1.18,0,1.01,1.11,2.12,0.48,0.2,1.771,2,0,0,,97,55.1,179,2.06,46.21,118.2,13.6,8.2
813.0,26.91,2.331,62.717,2329,2179.7602072,2544.12139,1.17,381.4,115.2,27.9,23.9,35.21,10.1,16.36,4.94,15.2,6.19,20.69,0.06,117,35,109,44,180,2.91,76,EXERCISE,18.0,53,651,764,16271,678.0,11.3,80,262.9,0,0,16271,0,0.0,100.0,1.17,0,1.04,1.19,2.23,0.47,0.19,1.797,2,0,0,,104,52.3,180,2.24,45.44,121.6,14.0,8.4
815.0,31.75,1.961,62.254,2182,2002.9909638,2388.0876903,1.19,325.6,92.1,30.0,25.1,32.36,9.2,16.6,4.7,15.37,6.09,20.63,0.08,119,34,110,44,181,2.92,76,EXERCISE,18.0,53,651,764,15032,626.3,10.44,80,242.8,0,0,15032,0,0.0,100.0,1.19,0,0.91,0.98,1.89,0.48,0.21,1.794,2,0,0,,96,52.7,181,2.15,44.79,,,
817.0,29.85,2.234,66.687,2105,2174.1240877,2598.6813555,1.2,369.9,107.0,29.7,24.9,35.12,10.0,16.56,4.79,15.24,6.25,20.64,0.1,119,34,109,45,182,2.94,78,EXERCISE,18.0,53,651,764,16326,680.3,11.34,80,263.8,0,0,16326,0,0.0,100.0,1.2,0,0.87,1.14,2.01,0.43,0.22,1.824,2,0,0,,104,49.3,181,2.57,45.83,,,
819.0,29.7,2.257,67.04,2378,2141.3087691,2583.9813486,1.21,374.7,106.5,30.3,25.1,34.59,9.9,16.6,4.72,15.42,6.11,20.61,0.08,119,34,111,44,182,2.94,76,EXERCISE,18.0,53,651,764,16119,671.6,11.19,81,260.4,0,0,16119,0,0.0,100.0,1.21,0,0.96,1.06,2.02,0.48,0.22,1.826,2,0,0,,102,49.0,182,2.35,44.92,,,
821.0,26.79,1.92,51.429,2095,1783.2706328,2078.3815976,1.17,313.8,95.3,27.8,23.8,28.81,8.2,16.34,4.96,15.06,6.4,20.66,0.1,117,36,108,46,183,2.96,78,EXERCISE,18.0,53,651,764,13307,554.5,9.24,81,215.0,0,0,13307,0,0.0,100.0,1.17,0,0.95,1.29,2.24,0.42,0.2,1.711,2,0,0,,85,60.9,183,2.02,46.8,,,
823.0,32.09,1.95,62.567,2046,2109.1932665,2411.2913918,1.14,321.6,92.2,28.6,25.0,34.07,9.7,16.49,4.73,15.2,6.23,20.67,0.09,118,34,109,45,184,2.97,79,EXERCISE,18.0,53,651,764,15665,652.7,10.88,82,253.1,0,0,15665,0,0.0,100.0,1.14,0,0.85,1.02,1.87,0.45,0.22,1.796,2,0,0,,101,52.4,183,2.29,45.7,,,
825.0,27.27,2.022,55.145,2099,2014.0054441,2295.1746957,1.14,326.9,102.7,26.4,23.2,32.54,9.3,16.17,5.08,14.92,6.48,20.69,0.07,116,36,107,46,184,2.97,79,EXERCISE,18.0,53,651,764,14946,622.8,10.38,82,241.5,0,0,14946,0,0.0,100.0,1.14,0,0.97,1.23,2.2,0.44,0.2,1.742,2,0,0,,96,58.1,184,2.08,47.31,,,
827.0,27.78,2.394,66.5,2353,2356.5327975,2724.0564238,1.16,389.2,119.7,27.4,23.7,38.07,10.9,16.26,5.0,15.03,6.37,20.66,0.07,117,36,108,46,185,2.99,77,EXERCISE,18.0,53,651,764,17549,731.2,12.19,82,283.5,0,0,17549,0,0.0,100.0,1.16,0,0.99,1.17,2.16,0.46,0.2,1.823,2,0,0,,112,49.4,185,2.42,46.6,,,
829.0,27.91,2.179,60.809,2350,1981.9757751,2339.095641,1.18,361.3,102.4,29.7,25.2,32.02,9.1,16.58,4.7,15.25,6.23,20.65,0.07,119,34,109,45,186,3.0,78,EXERCISE,18.0,53,651,764,14836,618.2,10.3,83,239.7,0,0,14836,0,0.0,100.0,1.18,0,1.0,1.15,2.15,0.47,0.23,1.784,2,0,0,,95,53.8,186,2.18,45.7,,,
831.0,28.99,2.166,62.783,2202,2146.3603914,2509.178605,1.17,355.9,105.7,28.3,24.2,34.67,9.9,16.43,4.88,15.22,6.26,20.69,0.07,118,35,109,45,187,3.02,79,EXERCISE,18.0,53,651,764,16028,667.9,11.13,83,258.9,0,0,16028,0,0.0,100.0,1.17,0,0.93,1.14,2.07,0.45,0.21,1.798,2,0,0,,102,52.3,186,2.33,45.89,,,
833.0,32.26,2.144,69.161,2196,2233.3635016,2696.1050825,1.21,355.2,102.3,30.0,24.8,36.08,10.3,16.57,4.77,15.44,6.07,20.62,0.08,119,34,111,44,187,3.02,78,EXERCISE,18.0,53,651,764,16813,700.5,11.68,83,271.6,0,0,16813,0,0.0,100.0,1.21,0,0.91,0.95,1.86,0.49,0.2,1.84,2,0,0,,107,47.4,187,2.36,44.67,,,
835.0,33.33,2.131,71.033,2088,2195.1639451,2628.6913512,1.2,358.4,96.4,31.3,26.1,35.46,10.1,16.82,4.52,15.6,5.96,20.69,0.07,121,32,112,43,188,3.04,79,EXERCISE,18.0,53,651,764,16492,687.2,11.45,84,266.4,0,0,16492,0,0.0,100.0,1.2,0,0.85,0.95,1.8,0.47,0.23,1.851,2,0,0,,105,46.0,188,2.51,43.96,,,
837.0,32.79,2.093,68.623,2118,2198.1266363,2651.9256865,1.21,348.9,98.6,30.2,25.0,35.51,10.1,16.67,4.71,15.55,6.03,20.69,0.06,120,34,111,43,188,3.04,79,EXERCISE,18.0,53,651,764,16545,689.4,11.49,84,267.3,0,0,16545,0,0.0,100.0,1.21,0,0.85,0.98,1.83,0.46,0.21,1.836,2,0,0,,105,47.8,188,2.46,44.41,,,
839.0,31.09,2.071,64.383,2103,2079.2107745,2501.6598816,1.2,344.4,98.5,29.9,24.9,33.59,9.6,16.63,4.76,15.42,6.14,20.68,0.08,119,34,111,44,189,3.05,78,EXERCISE,18.0,53,651,764,15639,651.6,10.86,84,252.7,0,0,15639,0,0.0,100.0,1.2,0,0.85,1.08,1.93,0.44,0.21,1.809,2,0,0,,99,51.0,189,2.44,45.12,,,
841.0,32.61,2.119,69.098,2162,2154.0263962,2658.5239113,1.23,353.8,99.6,31.0,25.1,34.8,9.9,16.7,4.7,15.55,6.05,20.63,0.07,120,34,111,43,190,3.07,77,EXERCISE,18.0,53,651,764,16308,679.5,11.33,85,263.5,0,0,16308,0,0.0,100.0,1.23,0,0.85,0.99,1.84,0.46,0.21,1.839,2,0,0,,103,47.5,189,2.49,44.54,,,
843.0,32.43,2.092,67.849,2207,2084.298197,2536.8463776,1.22,351.8,95.6,31.5,25.9,33.67,9.6,16.82,4.57,15.67,5.91,20.68,0.07,121,33,112,42,190,3.07,78,EXERCISE,18.0,53,651,764,15724,655.2,10.92,85,254.0,0,0,15724,0,0.0,100.0,1.22,0,0.88,0.97,1.85,0.48,0.22,1.832,2,0,0,,100,48.4,190,2.38,43.63,,,
845.0,29.13,2.268,66.058,2089,2265.4880253,2713.2784864,1.2,371.8,113.7,28.3,23.6,36.6,10.5,16.39,5.01,15.41,6.13,20.69,0.07,118,36,110,44,191,3.09,75,EXERCISE,18.0,53,651,764,17021,709.2,11.82,86,275.0,0,0,17021,0,0.0,100.0,1.2,0,0.9,1.16,2.06,0.44,0.17,1.82,2,0,0,,108,49.8,191,2.52,45.05,,,
846.0,35.29,1.98,69.882,2083,2206.5624527,2619.2459853,1.19,331.5,90.7,30.6,25.7,35.65,10.2,16.74,4.58,15.51,6.03,20.69,0.07,120,33,111,43,191,3.09,76,EXERCISE,18.0,53,651,764,16541,689.2,11.49,86,267.2,0,0,16541,0,0.0,100.0,1.19,0,0.83,0.87,1.7,0.49,0.23,1.844,1,0,0,,105,46.9,191,2.39,44.41,,,
848.0,31.91,2.148,68.553,2195,2186.0125838,2617.2868691,1.2,358.4,100.2,30.3,25.3,35.32,10.1,16.69,4.66,15.45,6.11,20.68,0.07,120,33,111,44,192,3.1,77,EXERCISE,18.0,53,651,764,16422,684.3,11.4,86,265.3,0,0,16422,0,0.0,100.0,1.2,0,0.87,1.01,1.88,0.46,0.22,1.836,2,0,0,,104,47.9,192,2.47,44.92,,,
850.0,31.75,2.099,66.635,2161,2107.9133517,2535.5486074,1.2,350.8,97.8,30.6,25.4,34.05,9.7,16.71,4.66,15.48,6.16,20.68,0.08,120,33,111,44,193,3.12,77,EXERCISE,18.0,53,651,764,15854,660.6,11.01,87,256.1,0,0,15854,0,0.0,100.0,1.2,0,0.88,1.01,1.89,0.47,0.23,1.824,2,0,0,,101,49.3,193,2.39,45.25,,,
852.0,35.29,2.005,70.765,2192,2101.3426374,2566.0832558,1.22,338.7,89.5,32.5,26.6,33.95,9.7,16.89,4.46,15.7,5.89,20.63,0.1,121,32,113,42,193,3.12,77,EXERCISE,18.0,53,651,764,15866,661.1,11.02,87,256.3,0,0,15866,0,0.0,100.0,1.22,0,0.85,0.85,1.7,0.5,0.23,1.85,2,0,0,,100,46.2,193,2.36,43.5,,,
854.0,32.79,2.188,71.738,2127,2249.3504191,2726.194333,1.21,366.5,101.6,30.9,25.5,36.34,10.4,16.75,4.64,15.57,6.07,20.69,0.07,120,33,112,44,194,3.13,75,EXERCISE,18.0,53,651,764,16951,706.3,11.77,87,273.8,0,0,16951,0,0.0,100.0,1.21,0,0.81,1.02,1.83,0.44,0.22,1.856,2,0,0,,107,45.5,194,2.7,44.67,,,
856.0,31.91,2.094,66.83,2252,2068.1037332,2509.5827243,1.21,351.6,96.1,31.2,25.7,33.41,9.5,16.79,4.59,15.6,5.98,20.68,0.07,120,33,112,43,194,3.13,76,EXERCISE,18.0,53,651,764,15590,649.6,10.83,88,251.9,0,0,15590,0,0.0,100.0,1.21,0,0.88,1.0,1.88,0.47,0.22,1.825,2,0,0,,99,49.2,194,2.38,44.08,,,
858.0,30.46,1.965,59.848,2106,1958.0031971,2359.1176814,1.2,325.9,94.4,29.5,24.5,31.63,9.0,16.59,4.8,15.34,6.27,20.69,0.06,119,34,110,45,195,3.15,78,EXERCISE,18.0,53,651,764,14733,613.9,10.23,88,238.0,0,0,14733,0,0.0,100.0,1.2,0,0.89,1.08,1.97,0.45,0.21,1.777,2,0,0,,93,54.5,195,2.21,45.96,,,
859.0,33.15,2.161,71.635,2097,2325.0885113,2819.7976554,1.21,357.9,104.1,29.8,24.6,37.56,10.7,16.56,4.82,15.35,6.21,20.64,0.08,119,35,110,45,196,3.17,78,EXERCISE,18.0,53,651,764,17524,730.2,12.17,88,283.1,0,0,17524,0,0.0,100.0,1.21,0,0.82,0.99,1.81,0.45,0.21,1.855,1,0,0,,111,45.5,196,2.64,45.57,,,
861.0,29.85,2.202,65.731,2217,2167.0354823,2575.9382108,1.19,362.4,107.8,29.4,24.7,35.01,10.0,16.46,4.9,15.21,6.28,20.58,0.18,118,35,109,45,196,3.17,78,EXERCISE,18.1,53,651,764,16250,677.1,11.28,89,262.5,0,0,16250,0,0.0,100.0,1.19,0,0.97,1.04,2.01,0.48,0.21,1.818,2,0,0,,103,50.0,196,2.27,46.02,,,
863.0,31.09,2.25,69.948,2420,2157.8717412,2608.4459482,1.21,377.7,103.0,31.4,26.0,34.86,10.0,16.79,4.58,15.74,5.77,20.66,0.09,120,33,113,41,197,3.18,76,EXERCISE,18.1,53,651,764,16250,677.1,11.28,89,262.5,0,0,16250,0,0.0,100.0,1.21,0,0.94,0.99,1.93,0.49,0.2,1.845,2,0,0,,103,46.8,197,2.39,42.73,,,
865.0,34.29,2.183,74.846,2160,2295.8735347,2793.4773531,1.22,366.8,99.8,31.6,25.9,37.09,10.6,16.8,4.57,15.61,5.99,20.66,0.08,120,33,112,43,198,3.2,78,EXERCISE,18.1,53,651,764,17318,721.6,12.03,89,279.8,0,0,17318,0,0.0,100.0,1.22,0,0.82,0.93,1.75,0.47,0.23,1.874,2,0,0,,110,43.1,197,2.66,44.15,,,
867.0,30.93,2.216,68.536,2296,2119.0050745,2601.4632803,1.23,371.7,103.0,31.3,25.5,34.23,9.8,16.77,4.65,15.54,6.09,20.67,0.08,120,33,111,44,198,3.2,78,EXERCISE,18.1,53,651,764,16021,667.5,11.13,90,258.8,0,0,16021,0,0.0,100.0,1.23,0,0.91,1.03,1.94,0.47,0.22,1.836,2,0,0,,101,47.9,198,2.44,44.79,,,
869.0,31.25,2.174,67.938,2198,2155.6980679,2603.8465916,1.21,363.2,101.8,30.5,25.3,34.83,10.0,16.71,4.68,15.47,6.17,20.69,0.07,120,34,111,44,199,3.21,78,EXERCISE,18.1,53,651,764,16231,676.3,11.27,90,262.2,0,0,16231,0,0.0,100.0,1.21,0,0.92,1.0,1.92,0.48,0.23,1.832,2,0,0,,103,48.3,199,2.36,45.31,,,
871.0,29.85,2.495,74.478,2336,2397.313796,2913.2752373,1.22,415.0,119.2,30.2,24.8,38.73,11.1,16.63,4.78,15.41,6.18,20.68,0.07,119,34,110,44,200,3.23,78,EXERCISE,18.1,53,651,764,18078,753.2,12.55,91,292.1,0,0,18078,0,0.0,100.0,1.22,0,0.95,1.06,2.01,0.47,0.22,1.872,2,0,0,,114,43.4,199,2.63,45.37,,,
873.0,32.79,2.185,71.639,2238,2223.2761544,2718.0921254,1.22,366.7,101.3,31.2,25.5,35.92,10.3,16.78,4.64,15.62,6.03,20.69,0.07,120,33,112,43,200,3.23,78,EXERCISE,18.1,53,651,764,16791,699.6,11.66,91,271.3,0,0,16791,0,0.0,100.0,1.22,0,0.87,0.96,1.83,0.48,0.22,1.855,2,0,0,,106,45.5,200,2.51,44.41,,,
875.0,32.97,2.222,73.253,2297,2221.9632389,2776.180413,1.25,373.1,102.9,31.9,25.6,35.9,10.3,16.79,4.63,15.7,5.96,20.63,0.07,120,33,113,43,201,3.25,76,EXERCISE,18.1,53,651,764,16876,703.2,11.72,91,272.6,0,0,16876,0,0.0,100.0,1.25,0,0.86,0.96,1.82,0.47,0.21,1.865,2,0,0,,106,44.3,201,2.58,43.96,,,
876.0,33.9,2.249,76.237,2266,2291.1389186,2817.4284216,1.23,380.1,101.6,32.2,26.2,37.01,10.6,16.9,4.52,15.75,5.95,20.69,0.07,121,32,113,43,202,3.26,77,EXERCISE,18.1,53,651,764,17330,722.1,12.03,92,280.0,0,0,17330,0,0.0,100.0,1.23,0,0.86,0.91,1.77,0.49,0.23,1.882,1,0,0,,109,42.0,201,2.62,43.89,,,
878.0,34.68,2.036,70.613,2144,2110.3851411,2598.6870315,1.23,344.3,91.6,32.3,26.2,34.09,9.7,16.91,4.5,15.81,5.84,20.68,0.07,121,32,113,42,202,3.26,79,EXERCISE,18.1,53,651,764,15968,665.3,11.09,92,258.0,0,0,15968,0,0.0,100.0,1.23,0,0.82,0.91,1.73,0.47,0.22,1.849,2,0,0,,101,46.3,202,2.48,43.18,,,
880.0,34.09,2.341,79.807,2337,2294.0852386,2881.7283896,1.26,398.6,103.6,33.7,26.9,37.06,10.6,17.03,4.43,15.92,5.83,20.67,0.08,122,32,114,42,203,3.28,77,EXERCISE,18.1,53,651,764,17448,727.0,12.12,92,281.9,0,0,17448,0,0.0,100.0,1.26,0,0.83,0.93,1.76,0.47,0.23,1.902,2,0,0,,110,39.3,202,2.82,43.12,,,
881.0,39.22,2.12,83.137,2243,2317.8441659,2929.9946953,1.26,363.6,91.4,34.7,27.4,37.44,10.7,17.15,4.31,16.1,5.67,20.69,0.07,123,31,115,41,203,3.28,77,EXERCISE,18.1,53,651,764,17658,735.8,12.26,93,285.3,0,0,17658,0,0.0,100.0,1.26,0,0.78,0.75,1.53,0.51,0.23,1.92,1,0,0,,111,36.8,203,2.72,42.08,,,
883.0,39.22,2.151,84.353,2087,2323.1252389,2974.9290441,1.28,369.6,92.8,35.1,27.4,37.53,10.7,17.18,4.31,16.13,5.66,20.69,0.07,123,31,116,41,204,3.3,76,EXERCISE,18.1,53,651,764,17759,740.0,12.33,93,286.9,0,0,17759,0,0.0,100.0,1.28,0,0.7,0.83,1.53,0.46,0.23,1.926,2,0,0,,111,35.9,203,3.07,42.02,,,
884.0,36.59,2.191,80.159,2260,2198.9798152,2841.4349087,1.29,376.6,95.0,35.3,27.3,35.52,10.1,17.19,4.34,16.12,5.67,20.69,0.07,123,31,116,41,204,3.3,74,EXERCISE,18.1,53,651,764,16850,702.1,11.7,93,272.2,0,0,16850,0,0.0,100.0,1.29,0,0.8,0.84,1.64,0.49,0.23,1.904,1,0,0,,105,39.1,204,2.74,42.08,,,
886.0,33.33,2.099,69.967,2215,2010.3776497,2595.969763,1.29,356.9,95.4,33.6,26.1,32.48,9.3,17.0,4.55,15.88,5.87,20.67,0.08,122,33,114,42,205,3.31,74,EXERCISE,18.1,53,651,764,15402,641.8,10.7,93,248.8,0,0,15402,0,0.0,100.0,1.29,0,0.83,0.97,1.8,0.46,0.22,1.845,2,0,0,,96,46.8,204,2.53,43.37,,,
888.0,38.96,2.151,83.805,2115,2363.0948317,3039.792616,1.29,367.5,95.4,34.3,26.7,38.18,10.9,17.09,4.44,15.97,5.8,20.68,0.07,122,32,115,42,205,3.31,74,EXERCISE,18.1,53,651,764,18086,753.6,12.56,94,292.2,0,0,18086,0,0.0,100.0,1.29,0,0.7,0.84,1.54,0.45,0.23,1.923,2,0,0,,113,36.3,205,3.07,42.92,,,
889.0,37.5,2.256,84.6,2135,2394.9421979,3041.8991261,1.27,385.6,99.2,34.2,26.9,38.69,11.1,17.09,4.4,16.01,5.75,20.69,0.07,123,32,115,41,206,3.33,75,EXERCISE,18.1,53,651,764,18268,761.2,12.69,94,295.1,0,0,18268,0,0.0,100.0,1.27,0,0.74,0.86,1.6,0.46,0.23,1.927,1,0,0,,114,35.7,205,3.05,42.6,,,
891.0,35.93,2.273,81.665,2375,2264.4867892,2927.4970788,1.29,388.7,100.1,35.0,27.0,36.58,10.5,17.1,4.4,16.08,5.67,20.64,0.09,123,32,115,41,206,3.33,76,EXERCISE,18.1,53,651,764,17355,723.1,12.05,94,280.4,0,0,17355,0,0.0,100.0,1.29,0,0.8,0.87,1.67,0.48,0.22,1.912,2,0,0,,108,37.9,206,2.84,42.08,,,
893.0,39.22,2.001,78.471,2138,2188.7855816,2759.9999835,1.26,343.2,86.1,34.6,27.4,35.36,10.1,17.15,4.3,16.06,5.66,20.69,0.07,123,31,115,41,207,3.34,76,EXERCISE,18.1,53,651,764,16664,694.3,11.57,95,269.2,0,0,16664,0,0.0,100.0,1.26,0,0.78,0.75,1.53,0.51,0.23,1.895,2,0,0,,104,40.3,206,2.57,42.02,,,
894.0,34.29,2.445,83.829,2277,2436.0033107,3076.5255392,1.26,415.7,109.7,33.4,26.5,39.35,11.2,17.0,4.49,16.01,5.63,20.69,0.07,122,32,115,40,208,3.36,75,EXERCISE,18.1,53,651,764,18554,773.1,12.88,95,299.7,0,0,18554,0,0.0,100.0,1.26,0,0.87,0.88,1.75,0.5,0.2,1.923,1,0,0,,116,36.3,207,2.81,41.83,,,
896.0,36.14,2.299,83.096,2303,2331.1468314,2981.2831318,1.28,393.1,101.1,34.6,27.0,37.66,10.8,17.1,4.4,16.03,5.71,20.67,0.08,123,32,115,41,208,3.36,76,EXERCISE,18.1,53,651,764,17814,742.3,12.37,96,287.8,0,0,17814,0,0.0,100.0,1.28,0,0.79,0.87,1.66,0.48,0.22,1.92,2,0,0,,111,36.8,208,2.91,42.34,,,
898.0,36.59,2.181,79.793,2283,2226.8559699,2869.0037058,1.29,373.4,95.9,34.7,26.9,35.98,10.3,17.12,4.4,16.0,5.78,20.68,0.07,123,32,115,41,208,3.36,77,EXERCISE,18.1,53,651,764,17051,710.4,11.84,96,275.5,0,0,17051,0,0.0,100.0,1.29,0,0.75,0.89,1.64,0.46,0.23,1.902,2,0,0,,106,39.3,208,2.91,42.79,,,
899.0,37.5,1.965,73.688,2166,2069.0444482,2649.4057204,1.28,336.1,86.4,34.3,26.8,33.43,9.6,17.1,4.4,15.99,5.77,20.68,0.07,123,32,115,41,209,3.38,78,EXERCISE,18.1,53,651,764,15816,659.0,10.98,96,255.5,0,0,15816,0,0.0,100.0,1.28,0,0.74,0.86,1.6,0.46,0.23,1.867,1,0,0,,99,44.0,209,2.66,42.73,,,
901.0,38.96,2.216,86.338,2164,2417.6378314,3106.3042934,1.28,379.4,97.5,34.6,26.9,39.06,11.2,17.12,4.4,16.05,5.72,20.69,0.07,123,32,115,41,209,3.38,76,EXERCISE,18.1,53,651,764,18498,770.7,12.85,97,298.8,0,0,18498,0,0.0,100.0,1.28,0,0.73,0.81,1.54,0.47,0.22,1.936,2,0,0,,115,34.4,209,3.04,42.41,,,
903.0,35.71,2.272,81.143,2331,2259.8229416,2943.4983954,1.3,388.7,101.0,34.8,26.7,36.51,10.4,17.11,4.45,15.99,5.79,20.67,0.08,123,32,115,42,210,3.39,79,EXERCISE,18.1,53,651,764,17354,723.1,12.05,97,280.4,0,0,17354,0,0.0,100.0,1.3,0,0.81,0.87,1.68,0.48,0.23,1.909,2,0,0,,108,38.3,210,2.8,42.86,,,
904.0,36.36,2.189,79.6,2291,2244.3758519,2857.4713285,1.27,374.2,96.1,34.3,27.0,36.26,10.4,17.09,4.39,16.04,5.71,20.68,0.07,123,31,115,41,211,3.41,78,EXERCISE,18.1,53,651,764,17131,713.8,11.9,97,276.7,0,0,17131,0,0.0,100.0,1.27,0,0.84,0.81,1.65,0.51,0.22,1.901,1,0,0,,107,39.5,211,2.61,42.34,,,
906.0,38.46,2.135,82.115,2224,2272.3826052,2904.9220842,1.28,366.1,92.6,35.0,27.3,36.71,10.5,17.15,4.34,16.09,5.65,20.67,0.08,123,31,115,41,211,3.41,79,EXERCISE,18.1,53,651,764,17363,723.5,12.06,98,280.5,0,0,17363,0,0.0,100.0,1.28,0,0.76,0.8,1.56,0.49,0.23,1.914,2,0,0,,108,37.6,211,2.81,41.95,,,
907.0,36.59,2.08,76.098,2306,2136.902751,2746.5070323,1.29,355.9,91.8,34.4,26.8,34.52,9.9,17.11,4.41,16.17,5.58,20.69,0.07,123,32,116,40,212,3.42,78,EXERCISE,18.1,53,651,764,16351,681.3,11.36,98,264.2,0,0,16351,0,0.0,100.0,1.29,0,0.82,0.82,1.64,0.5,0.2,1.881,1,0,0,,102,42.1,212,2.54,41.5,,,
909.0,38.96,2.216,86.338,2144,2367.2414053,3052.6187297,1.29,380.1,96.5,35.3,27.4,38.24,10.9,17.15,4.35,16.09,5.65,20.65,0.1,123,31,115,41,212,3.42,78,EXERCISE,18.1,53,651,764,18130,755.4,12.59,98,292.9,0,0,18130,0,0.0,100.0,1.29,0,0.71,0.83,1.54,0.46,0.22,1.936,2,0,0,,113,34.4,212,3.12,41.95,,,
910.0,37.97,2.162,82.101,2288,2201.7679666,2842.6894905,1.29,372.9,91.6,36.1,27.9,35.57,10.2,17.25,4.24,16.16,5.59,20.67,0.07,124,30,116,40,213,3.44,78,EXERCISE,18.1,53,651,764,16868,702.8,11.71,98,272.5,0,0,16868,0,0.0,100.0,1.29,0,0.79,0.79,1.58,0.5,0.24,1.914,1,0,0,,105,37.6,213,2.74,41.57,,,
912.0,30.3,2.468,74.788,2446,2183.2485905,2811.9422784,1.29,418.5,113.4,33.3,25.8,35.27,10.1,16.96,4.59,15.89,5.91,20.68,0.07,122,33,114,42,213,3.44,78,EXERCISE,18.1,53,651,764,16715,696.5,11.61,99,270.0,0,0,16715,0,0.0,100.0,1.29,0,0.97,1.01,1.98,0.49,0.22,1.874,2,0,0,,104,43.1,213,2.54,43.63,,,
914.0,37.97,2.336,88.709,2235,2523.7572406,3219.6508326,1.28,398.3,103.9,34.1,26.7,40.77,11.6,17.05,4.45,16.09,5.66,20.67,0.08,122,32,115,41,214,3.46,77,EXERCISE,18.1,53,651,764,19273,803.1,13.38,99,311.4,0,0,19273,0,0.0,100.0,1.28,0,0.72,0.86,1.58,0.46,0.21,1.948,2,0,0,,120,32.6,214,3.24,42.02,,,
916.0,37.27,2.165,80.683,2294,2237.2522393,2856.4182045,1.28,370.9,94.4,34.9,27.3,36.14,10.3,17.13,4.36,16.02,5.74,20.66,0.1,123,31,115,41,214,3.46,78,EXERCISE,18.1,53,651,764,17089,712.0,11.87,100,276.1,0,0,17089,0,0.0,100.0,1.28,0,0.72,0.89,1.61,0.45,0.23,1.907,2,0,0,,107,38.7,214,3.01,42.54,,,
917.0,41.96,2.119,88.909,2216,2341.1253371,3018.8520986,1.29,366.4,88.7,36.7,28.5,37.82,10.8,17.29,4.19,16.2,5.53,20.65,0.1,124,30,116,40,215,3.47,78,EXERCISE,18.1,53,651,764,17930,747.1,12.45,100,289.7,0,0,17930,0,0.0,100.0,1.29,0,0.69,0.74,1.43,0.48,0.24,1.949,1,0,0,,112,32.4,214,3.07,41.18,,,
919.0,41.67,2.133,88.875,2182,2294.8129685,3002.0682452,1.31,370.8,88.2,37.5,28.6,37.07,10.6,17.38,4.14,15.79,5.45,20.69,0.07,125,30,113,39,215,3.47,78,EXERCISE,18.1,53,651,764,17643,735.1,12.25,100,285.0,0,0,17643,0,0.0,100.0,1.31,0,0.65,0.79,1.44,0.45,0.24,1.949,2,0,0,,110,32.4,215,3.28,40.66,,,
920.0,40.82,2.158,88.082,2187,2357.6816046,3058.9024386,1.3,372.9,91.7,36.1,27.9,38.09,10.9,17.28,4.25,16.24,5.43,20.7,0.07,124,30,116,39,216,3.49,77,EXERCISE,18.1,53,651,764,18086,753.6,12.56,100,292.2,0,0,18086,0,0.0,100.0,1.3,0,0.71,0.76,1.47,0.48,0.22,1.945,1,0,0,,113,33.0,216,3.04,40.54,125.0,14.4,8.7
921.0,40.54,2.146,87.0,2274,2213.9991745,2952.6704392,1.33,373.1,90.0,38.0,28.5,35.77,10.2,17.39,4.19,16.4,5.42,20.66,0.11,125,30,118,39,217,3.51,76,EXERCISE,18.1,53,651,764,17111,713.0,11.88,101,276.4,0,0,17111,0,0.0,100.0,1.33,0,0.68,0.8,1.48,0.46,0.22,1.94,1,0,0,,106,33.9,216,3.16,40.47,122.2,14.1,8.5
