TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
74.4597015,99.945694,1.57816,0.2066373,1.7847977,1.3714931,1.5760844,0.2151648,1.791249,1.3609278,1.5058448,0.1937821,1.6996269,1.3121628,1.4587346,0.1542255,1.6130387,1.3044053,,
74.5031815,99.9456406,1.648186,0.2189195,1.8671055,1.4292364,1.6525218,0.2227724,1.8752943,1.4297574,1.5816031,0.20288,1.784483,1.378823,1.5549128,0.1765138,1.7315054,1.3782959,,
74.5087128,99.9457932,1.6521366,0.223664,1.8758005,1.4284424,1.6613739,0.2259076,1.8872814,1.4354742,1.5874956,0.206366,1.7938616,1.3812295,1.5292064,0.1815521,1.710837,1.347551,,
74.4931793,99.9459991,1.6214364,0.2221576,1.843594,1.3992487,1.6318573,0.2269835,1.8588409,1.4048821,1.5582834,0.2063256,1.764609,1.3520578,1.4756806,0.1776094,1.6533687,1.2979679,,
74.466774,99.9459686,1.6120478,0.2202671,1.8323147,1.3917506,1.6130676,0.2289274,1.841995,1.3841484,1.5402991,0.2067432,1.7470423,1.3336558,1.4722031,0.1655743,1.6378558,1.3065251,,
74.4575348,99.9459686,1.5789025,0.2192536,1.7981561,1.3596191,1.5855931,0.2252947,1.8108879,1.3603067,1.5093275,0.205302,1.7146295,1.3041255,1.4282854,0.1600285,1.5883923,1.2681531,,
74.4612656,99.9460373,1.529422,0.217592,1.747014,1.3118005,1.5419592,0.2219298,1.763889,1.3200378,1.4676236,0.2003941,1.6680177,1.2673296,1.3506674,0.1620366,1.5127827,1.1885269,,
74.4520416,99.9459991,1.4810952,0.2150898,1.6961849,1.2659757,1.4998593,0.2155942,1.7154535,1.2842739,1.4218036,0.1959828,1.6177862,1.2259209,1.284487,0.1613156,1.445881,1.1230671,,
74.4392776,99.9458771,1.4291157,0.2100352,1.6391509,1.2190512,1.4533603,0.2064852,1.6598456,1.2468841,1.3710282,0.1895151,1.5605433,1.1816131,1.2058579,0.1587783,1.3647144,1.0469753,,
74.4493866,99.9458313,1.4142717,0.2065225,1.6207941,1.2077199,1.4387934,0.2046003,1.6433938,1.2342023,1.3633596,0.1857412,1.549101,1.1777184,1.2079619,0.1525749,1.360615,1.0552827,,
74.4542847,99.9459839,1.489193,0.210279,1.6994718,1.2788844,1.5083733,0.2129161,1.7212893,1.2954659,1.4325614,0.1942181,1.6267796,1.2384433,1.3362612,0.1614366,1.4977759,1.1747205,,
74.4547958,99.9462585,1.5115788,0.2122865,1.7238653,1.2992625,1.5285786,0.2191596,1.7477381,1.3094276,1.4541302,0.198141,1.6522713,1.2560892,1.3594418,0.1647163,1.5242364,1.1946214,,
74.4644241,99.9463348,1.4690902,0.2141822,1.6832724,1.2548785,1.4960825,0.2183043,1.7143869,1.2777871,1.4231817,0.1970793,1.6202608,1.2262022,1.2824991,0.1704358,1.4530134,1.1119593,,
74.4659958,99.9463654,1.4433626,0.2146835,1.6580461,1.22865,1.477109,0.2152277,1.6923368,1.2618902,1.4010472,0.195418,1.5964652,1.2057291,1.2594628,0.1685827,1.4281242,1.0907762,,
74.4463959,99.94642640000001,1.420862,0.2116818,1.6325436,1.2091507,1.4526478,0.2131214,1.6657692,1.2395355,1.373746,0.1932705,1.5670165,1.1805755,1.2300785,0.1651271,1.3952839,1.0648472,,
74.4351349,99.9463425,1.3792042,0.2071863,1.5863905,1.1719887,1.4114861,0.2083534,1.6198394,1.2031418,1.333892,0.1884777,1.5223696,1.1455142,1.18973,0.1514143,1.3412225,1.0382113,,
74.3953323,99.9462128,1.3404136,0.1995495,1.539963,1.140835,1.3650962,0.2033323,1.5684285,1.1617732,1.2862254,0.1843221,1.4705473,1.1020033,1.1489574,0.1399027,1.2889383,1.0089501,,
74.3537903,99.9459305,1.3016896,0.1899481,1.4916377,1.1117127,1.316324,0.1962535,1.5125775,1.1200802,1.2371814,0.1784468,1.4156282,1.0588347,1.1218929,0.1222712,1.2442423,0.999517,,
74.3511429,99.9459152,1.2822077,0.1865703,1.4687781,1.0956088,1.3004839,0.1919422,1.4924262,1.1085516,1.2204835,0.1755093,1.3959928,1.0450742,1.1053483,0.1264072,1.2318337,0.9788364,,
74.394783,99.946106,1.3359778,0.1932015,1.5291793,1.1427472,1.3609006,0.1993704,1.560271,1.1615398,1.2863981,0.181538,1.467936,1.1049602,1.1975292,0.1446094,1.3422167,1.0528152,,
74.392807,99.9463959,1.3617033,0.1961779,1.5578811,1.1654962,1.3867338,0.2045489,1.5912826,1.1821942,1.3091677,0.1862375,1.4954053,1.1230303,1.2464889,0.147228,1.3937955,1.0991566,,
