t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e,SV e,CO e,CI e
1070.0,43.17,3.042,131.309,3221,4236.1120615,4680.1814529,1.1,509.9,136.1,30.3,27.4,52.62,15.0,16.76,4.47,15.58,5.71,20.78,0.13,119,32,110,40,384,4.77,84,EXERCISE,18.5,67,643,755,31203,1300.1,21.67,192,387.6,0,0,31203,0,0.0,100.0,1.1,0,0.71,0.68,1.39,0.51,0.22,2.118,2,0,0,,122,34.2,384,4.28,41.88,,,
1071.0,47.62,3.014,143.524,3094,4495.8036999,4914.337121,1.09,507.8,130.3,31.2,28.5,55.85,16.0,16.85,4.32,15.67,5.61,20.74,0.15,119,31,111,40,385,4.78,85,EXERCISE,18.5,67,643,755,33033,1376.4,22.94,192,410.3,0,0,33033,0,0.0,100.0,1.09,0,0.6,0.66,1.26,0.48,0.23,2.157,1,0,0,,129,28.1,384,5.02,41.24,,,
1073.0,40.27,3.085,124.228,3210,4238.0600049,4581.6805537,1.08,510.0,143.3,28.6,26.5,52.65,15.0,16.53,4.65,15.4,5.87,20.76,0.15,117,33,109,42,386,4.8,82,EXERCISE,18.5,67,643,755,31058,1294.1,21.57,193,385.8,0,0,31058,0,0.0,100.0,1.08,0,0.75,0.74,1.49,0.5,0.21,2.094,2,0,0,,122,37.7,385,4.11,42.9,,,
1074.0,43.48,2.974,129.304,3179,4276.7655814,4585.0924539,1.07,496.3,132.4,29.5,27.5,53.13,15.2,16.69,4.45,15.51,5.71,20.78,0.13,118,32,110,40,386,4.8,82,EXERCISE,18.5,67,643,755,31281,1303.4,21.72,193,388.6,0,0,31281,0,0.0,100.0,1.07,0,0.72,0.66,1.38,0.52,0.22,2.112,1,0,0,,123,35.2,386,4.13,41.88,,,
1075.0,41.38,3.085,127.655,3148,4320.1801028,4613.1887152,1.07,511.7,140.2,28.9,27.0,53.67,15.3,16.59,4.54,15.4,5.84,20.77,0.14,117,32,109,41,387,4.81,82,EXERCISE,18.5,67,643,755,31569,1315.4,21.92,194,392.2,0,0,31569,0,0.0,100.0,1.07,0,0.7,0.75,1.45,0.48,0.22,2.106,1,0,0,,124,36.0,387,4.41,42.71,,,
1077.0,43.17,2.962,127.856,3180,4255.7642522,4517.5098861,1.06,493.2,132.0,29.3,27.6,52.87,15.1,16.65,4.46,15.45,5.76,20.76,0.15,118,32,109,41,387,4.81,81,EXERCISE,18.5,67,643,755,31056,1294.0,21.57,194,385.8,0,0,31056,0,0.0,100.0,1.06,0,0.73,0.66,1.39,0.53,0.23,2.107,2,0,0,,122,35.9,387,4.06,42.2,,,
1078.0,52.17,2.943,153.548,3047,4671.4350214,5093.8540873,1.09,498.9,123.7,32.1,29.4,58.03,16.6,16.95,4.2,15.85,5.31,20.73,0.16,120,30,112,38,388,4.82,83,EXERCISE,18.5,67,643,755,34303,1429.3,23.82,195,426.1,0,0,34303,0,0.0,100.0,1.09,0,0.58,0.57,1.15,0.5,0.22,2.186,1,0,0,,134,23.0,387,5.07,39.33,,,
1079.0,52.17,2.983,155.635,2988,4692.3825661,5176.6984991,1.1,506.7,125.4,32.4,29.4,58.29,16.7,16.99,4.2,15.84,5.39,20.74,0.15,120,30,112,38,389,4.83,83,EXERCISE,18.5,67,643,755,34552,1439.7,23.99,195,429.2,0,0,34552,0,0.0,100.0,1.1,0,0.56,0.59,1.15,0.49,0.23,2.192,1,0,0,,135,22.0,388,5.33,39.84,,,
1080.0,53.57,2.917,156.268,3060,4525.8307605,5034.0557809,1.11,499.9,118.9,33.7,30.3,56.22,16.1,17.14,4.08,16.02,5.23,20.75,0.15,121,29,113,37,390,4.84,82,EXERCISE,18.5,67,643,755,33391,1391.3,23.19,196,414.8,0,0,33391,0,0.0,100.0,1.11,0,0.54,0.58,1.12,0.48,0.23,2.194,1,0,0,,130,21.7,389,5.4,38.82,,,
1081.0,53.57,2.928,156.857,3018,4477.6497744,5085.4649526,1.14,503.1,119.5,34.2,30.1,55.62,15.9,17.18,4.08,16.1,5.2,20.76,0.13,122,29,114,37,390,4.84,82,EXERCISE,18.5,67,643,755,33202,1383.4,23.06,196,412.4,0,0,33202,0,0.0,100.0,1.14,0,0.57,0.55,1.12,0.51,0.23,2.196,1,0,0,,129,21.4,390,5.14,38.63,,,
1082.0,57.69,2.888,166.615,3025,4670.2112111,5223.4007491,1.12,499.6,114.1,34.8,31.1,58.02,16.6,17.3,3.95,16.26,5.12,20.8,0.13,122,28,115,36,390,4.84,86,EXERCISE,18.5,67,643,755,34502,1437.6,23.96,196,428.6,0,0,34502,0,0.0,100.0,1.12,0,0.49,0.55,1.04,0.47,0.24,2.222,1,0,0,,134,16.5,390,5.89,38.12,,,
1083.0,57.69,2.916,168.231,2849,4593.4454838,5284.3195284,1.15,504.7,116.0,35.7,31.1,57.06,16.3,17.31,3.98,16.16,5.2,20.74,0.15,123,28,114,37,391,4.86,84,EXERCISE,18.5,67,643,755,34167,1423.6,23.73,197,424.4,0,0,34167,0,0.0,100.0,1.15,0,0.48,0.56,1.04,0.46,0.25,2.226,1,0,0,,132,15.7,390,6.08,38.63,,,
1085.0,50.0,3.08,154.0,3117,4489.884265,5021.5919406,1.12,529.1,126.1,33.5,30.0,55.77,15.9,17.18,4.09,15.98,5.38,20.82,0.12,122,29,113,38,391,4.86,84,EXERCISE,18.5,67,643,755,33169,1382.1,23.03,198,412.0,0,0,33169,0,0.0,100.0,1.12,0,0.53,0.67,1.2,0.44,0.25,2.188,2,0,0,,129,22.8,391,5.81,39.77,,,
1086.0,53.1,2.81,149.204,3091,4161.4811827,4728.2202296,1.14,486.8,111.9,35.0,30.8,51.7,14.8,17.32,3.98,16.21,5.19,20.82,0.12,123,28,115,37,392,4.87,83,EXERCISE,18.5,67,642,755,30860,1285.8,21.43,198,383.4,0,0,30860,0,0.0,100.0,1.14,0,0.57,0.56,1.13,0.5,0.24,2.174,1,0,0,,120,25.2,391,4.93,38.56,,,
1087.0,53.57,2.865,153.482,2897,4347.031558,4934.5627582,1.14,494.8,115.7,34.4,30.3,54.0,15.4,17.27,4.04,16.14,5.26,20.82,0.12,122,29,114,37,393,4.88,84,EXERCISE,18.5,67,642,755,32229,1342.9,22.38,198,400.4,0,0,32229,0,0.0,100.0,1.14,0,0.53,0.59,1.12,0.47,0.24,2.186,1,0,0,,125,23.1,392,5.41,39.01,,,
1088.0,54.55,2.865,156.273,2866,4546.8896407,5145.1032263,1.13,492.1,118.4,33.5,29.6,56.48,16.1,17.18,4.13,16.06,5.3,20.82,0.12,122,29,114,38,393,4.88,84,EXERCISE,18.5,67,642,755,33685,1403.5,23.39,199,418.4,0,0,33685,0,0.0,100.0,1.13,0,0.51,0.59,1.1,0.46,0.23,2.194,1,0,0,,131,21.7,393,5.62,39.27,,,
1089.0,55.56,2.797,155.389,2895,4465.1634258,5075.4674106,1.14,481.3,114.7,33.9,29.8,55.47,15.8,17.21,4.1,16.14,5.24,20.81,0.12,122,29,114,37,394,4.89,83,EXERCISE,18.5,67,642,755,33116,1379.8,23.0,199,411.4,0,0,33116,0,0.0,100.0,1.14,0,0.52,0.56,1.08,0.48,0.23,2.191,1,0,0,,128,22.1,394,5.38,38.88,,,
1090.0,57.14,2.837,162.114,2805,4528.2976779,5220.8084334,1.15,489.3,115.6,34.9,30.3,56.25,16.1,17.25,4.07,16.12,5.25,20.76,0.15,122,29,114,37,394,4.89,82,EXERCISE,18.5,67,642,755,33701,1404.2,23.4,199,418.6,0,0,33701,0,0.0,100.0,1.15,0,0.48,0.57,1.05,0.46,0.23,2.21,1,0,0,,130,18.7,394,5.91,38.95,,,
1091.0,57.14,2.768,158.171,3014,4306.173059,4979.5486977,1.16,480.9,109.8,35.8,31.0,53.49,15.3,17.37,3.97,16.31,5.12,20.8,0.13,123,28,115,36,395,4.91,82,EXERCISE,18.5,67,642,755,32071,1336.3,22.27,200,398.4,0,0,32071,0,0.0,100.0,1.16,0,0.52,0.53,1.05,0.5,0.24,2.199,1,0,0,,124,20.7,394,5.32,38.12,,,
1092.0,56.6,2.996,169.585,2952,4737.9969721,5415.7862028,1.14,518.4,120.8,35.0,30.6,58.86,16.8,17.3,4.03,16.22,5.17,20.81,0.14,123,29,115,37,396,4.92,83,EXERCISE,18.5,67,642,755,35187,1466.1,24.44,200,437.1,0,0,35187,0,0.0,100.0,1.14,0,0.47,0.59,1.06,0.44,0.23,2.229,1,0,0,,136,15.0,395,6.37,38.44,,,
1093.0,47.24,3.067,144.898,3153,4305.0069149,4892.5999263,1.14,523.1,130.2,32.9,28.9,53.48,15.3,17.06,4.25,15.97,5.38,20.78,0.13,121,30,113,38,396,4.92,83,EXERCISE,18.5,67,643,755,31927,1330.3,22.17,201,396.6,0,0,31927,0,0.0,100.0,1.14,0,0.61,0.66,1.27,0.48,0.22,2.161,1,0,0,,124,27.4,395,5.03,39.77,,,
1095.0,52.63,2.893,152.263,2941,4429.3870164,5033.2848152,1.14,495.1,120.6,33.5,29.5,55.02,15.7,17.11,4.17,15.96,5.33,20.76,0.14,121,30,113,38,396,4.92,83,EXERCISE,18.5,67,643,755,32848,1368.7,22.81,201,408.1,0,0,32848,0,0.0,100.0,1.14,0,0.53,0.61,1.14,0.46,0.23,2.183,2,0,0,,127,23.7,396,5.46,39.46,,,
1096.0,54.05,2.904,156.973,2999,4503.4683691,5128.7327945,1.14,498.1,119.7,34.0,29.9,55.94,16.0,17.15,4.12,16.0,5.3,20.75,0.14,121,29,113,38,397,4.93,83,EXERCISE,18.5,67,643,755,33415,1392.3,23.21,202,415.1,0,0,33415,0,0.0,100.0,1.14,0,0.52,0.59,1.11,0.47,0.23,2.196,1,0,0,,129,21.3,396,5.58,39.27,,,
1097.0,52.17,2.816,146.922,2925,4215.0576244,4785.2013551,1.14,482.8,116.0,34.0,29.9,52.36,15.0,17.14,4.12,15.89,5.45,20.74,0.15,121,29,113,39,398,4.94,83,EXERCISE,18.5,67,643,755,31252,1302.1,21.7,202,388.2,0,0,31252,0,0.0,100.0,1.14,0,0.51,0.64,1.15,0.44,0.25,2.167,1,0,0,,121,26.4,397,5.52,40.22,,,
1098.0,55.05,2.772,152.587,2911,4420.2063066,5009.8378015,1.13,474.6,114.8,33.6,29.7,54.91,15.7,17.12,4.14,15.98,5.27,20.75,0.14,121,29,113,37,398,4.94,83,EXERCISE,18.5,67,643,755,32759,1365.0,22.75,202,406.9,0,0,32759,0,0.0,100.0,1.13,0,0.52,0.57,1.09,0.48,0.22,2.184,1,0,0,,127,23.5,398,5.33,39.07,,,
1099.0,54.55,2.785,151.909,2912,4273.562709,4980.517794,1.17,478.0,114.9,34.7,29.7,53.09,15.2,17.16,4.13,15.92,5.3,20.71,0.13,122,29,113,38,399,4.96,82,EXERCISE,18.5,67,643,755,31889,1328.7,22.15,203,396.1,0,0,31889,0,0.0,100.0,1.17,0,0.53,0.57,1.1,0.48,0.23,2.182,1,0,0,,123,23.9,398,5.25,39.27,,,
1100.0,53.57,2.906,155.679,2955,4504.356805,5077.4163965,1.13,497.8,119.0,33.7,29.9,55.95,16.0,17.13,4.09,15.96,5.3,20.75,0.12,121,29,113,38,399,4.96,82,EXERCISE,18.5,67,643,755,33339,1389.1,23.15,203,414.2,0,0,33339,0,0.0,100.0,1.13,0,0.51,0.61,1.12,0.46,0.24,2.192,1,0,0,,130,22.0,399,5.7,39.27,,,
1101.0,53.57,2.916,156.214,3060,4368.9148811,5015.4478837,1.15,502.9,117.6,34.9,30.4,54.27,15.5,17.25,4.03,16.15,5.17,20.76,0.12,122,29,114,37,400,4.97,79,EXERCISE,18.5,67,642,755,32480,1353.3,22.56,204,403.5,0,0,32480,0,0.0,100.0,1.15,0,0.55,0.57,1.12,0.49,0.23,2.194,1,0,0,,126,21.7,399,5.3,38.44,,,
1102.0,63.16,2.7,170.526,2892,4434.9658656,5140.3611994,1.16,472.1,102.7,37.5,32.3,55.09,15.7,17.49,3.8,16.37,5.06,20.76,0.13,124,27,116,36,400,4.97,80,EXERCISE,18.5,67,642,755,33049,1377.0,22.95,204,410.5,0,0,33049,0,0.0,100.0,1.16,0,0.46,0.49,0.95,0.48,0.26,2.232,1,0,0,,128,14.5,400,5.87,37.74,,,
1103.0,63.16,2.623,165.663,2655,4432.3682817,5104.0526612,1.15,456.3,101.9,36.4,31.6,55.06,15.7,17.4,3.88,16.23,5.22,20.76,0.13,123,28,115,37,401,4.98,83,EXERCISE,18.5,67,642,755,32977,1374.0,22.9,204,409.7,0,0,32977,0,0.0,100.0,1.15,0,0.45,0.5,0.95,0.47,0.26,2.219,1,0,0,,127,17.0,401,5.83,38.76,,,
1104.0,60.61,2.677,162.242,2774,4354.911697,5015.3601438,1.15,465.4,104.6,36.3,31.5,54.1,15.5,17.39,3.91,16.2,5.25,20.76,0.14,123,28,115,37,401,4.98,82,EXERCISE,18.5,67,642,755,32402,1350.1,22.5,205,402.5,0,0,32402,0,0.0,100.0,1.15,0,0.46,0.53,0.99,0.46,0.26,2.21,1,0,0,,125,18.7,401,5.82,38.95,,,
1105.0,54.55,2.93,159.818,3028,4488.3401015,5097.2512335,1.14,506.6,117.7,34.8,30.6,55.76,15.9,17.29,4.02,16.16,5.24,20.81,0.13,122,28,114,37,402,4.99,82,EXERCISE,18.5,67,642,755,33281,1386.7,23.11,205,413.4,0,0,33281,0,0.0,100.0,1.14,0,0.52,0.58,1.1,0.47,0.24,2.204,1,0,0,,129,19.9,402,5.63,38.88,,,
1106.0,53.57,3.012,161.357,2939,4517.0870689,5133.425031,1.14,520.8,121.0,34.9,30.7,56.11,16.0,17.29,4.02,16.12,5.31,20.8,0.14,122,28,114,38,403,5.01,83,EXERCISE,18.5,67,642,755,33499,1395.8,23.26,206,416.1,0,0,33499,0,0.0,100.0,1.14,0,0.5,0.62,1.12,0.45,0.25,2.208,1,0,0,,130,19.1,402,6.02,39.33,,,
1107.0,55.56,2.891,160.611,2939,4623.4952286,5258.3430263,1.14,496.7,119.4,33.9,29.8,57.43,16.4,17.18,4.13,16.03,5.42,20.79,0.14,122,29,113,38,403,5.01,81,EXERCISE,18.5,67,642,755,34295,1428.9,23.82,206,426.0,0,0,34295,0,0.0,100.0,1.14,0,0.49,0.59,1.08,0.45,0.25,2.206,1,0,0,,133,19.5,403,5.9,40.03,,,
1109.0,53.1,3.062,162.584,3074,4546.5683284,5320.5953338,1.17,527.0,126.1,34.9,29.9,56.48,16.1,17.21,4.12,16.1,5.3,20.74,0.13,122,29,114,38,403,5.01,81,EXERCISE,18.5,67,642,755,33961,1415.1,23.58,207,421.9,0,0,33961,0,0.0,100.0,1.17,0,0.54,0.59,1.13,0.48,0.23,2.211,2,0,0,,131,18.5,403,5.67,39.27,,,
1110.0,55.56,2.93,162.778,3057,4444.0844523,5086.846448,1.14,509.0,115.4,35.8,31.2,55.21,15.8,17.37,3.94,16.21,5.26,20.8,0.13,123,28,115,37,404,5.02,80,EXERCISE,18.5,67,642,755,33016,1375.6,22.93,207,410.1,0,0,33016,0,0.0,100.0,1.14,0,0.51,0.57,1.08,0.47,0.26,2.212,1,0,0,,128,18.4,403,5.75,39.01,,,
1111.0,56.07,2.823,158.299,2940,4336.6678837,5012.0116874,1.16,489.3,112.6,35.6,30.8,53.87,15.4,17.33,3.99,16.2,5.29,20.78,0.13,123,28,115,37,405,5.03,80,EXERCISE,18.5,67,642,755,32294,1345.6,22.43,207,401.2,0,0,32294,0,0.0,100.0,1.16,0,0.51,0.56,1.07,0.48,0.25,2.199,1,0,0,,125,20.7,403,5.54,39.2,,,
1112.0,60.0,2.675,160.5,2983,4252.769846,4876.7003159,1.15,467.1,102.8,36.8,32.1,52.83,15.1,17.46,3.84,16.34,5.17,20.79,0.14,124,27,116,37,405,5.03,80,EXERCISE,18.5,67,642,755,31608,1317.0,21.95,208,392.6,0,0,31608,0,0.0,100.0,1.15,0,0.51,0.49,1.0,0.51,0.27,2.205,1,0,0,,122,19.6,405,5.25,38.44,,,
1113.0,58.25,2.849,165.961,2774,4526.876383,5296.7254978,1.17,493.1,114.8,35.8,30.6,56.23,16.1,17.31,4.03,16.15,5.36,20.75,0.14,123,29,114,38,406,5.04,82,EXERCISE,18.5,67,642,755,33813,1408.9,23.48,208,420.0,0,0,33813,0,0.0,100.0,1.17,0,0.48,0.55,1.03,0.47,0.26,2.22,1,0,0,,130,16.8,405,5.94,39.65,,,
1114.0,50.42,3.055,154.034,3131,4523.8435019,5155.8187652,1.14,523.2,128.9,33.3,29.2,56.2,16.1,17.13,4.22,16.01,5.45,20.81,0.14,121,30,113,39,406,5.04,82,EXERCISE,18.5,67,642,755,33573,1398.9,23.31,209,417.1,0,0,33573,0,0.0,100.0,1.14,0,0.52,0.67,1.19,0.44,0.23,2.188,1,0,0,,130,22.8,406,5.88,40.22,,,
1115.0,50.42,2.985,150.504,3105,4391.3628584,4990.1106912,1.14,512.3,124.5,33.5,29.5,54.55,15.6,17.16,4.17,16.02,5.42,20.82,0.13,122,30,113,38,407,5.06,82,EXERCISE,18.5,67,642,755,32566,1356.9,22.62,209,404.5,0,0,32566,0,0.0,100.0,1.14,0,0.57,0.62,1.19,0.48,0.24,2.178,1,0,0,,126,24.6,406,5.24,40.03,,,
1116.0,51.28,2.879,147.641,3092,4251.5803509,4884.650063,1.15,493.5,120.4,33.9,29.5,52.81,15.1,17.14,4.18,15.98,5.44,20.76,0.15,121,30,113,39,407,5.06,80,EXERCISE,18.5,67,643,755,31614,1317.3,21.95,209,392.7,0,0,31614,0,0.0,100.0,1.15,0,0.56,0.61,1.17,0.48,0.24,2.169,1,0,0,,122,26.0,407,5.14,40.16,,,
1117.0,58.82,2.703,159.0,2864,4370.5063151,5009.032667,1.15,468.1,108.1,35.4,30.9,54.29,15.5,17.32,4.0,16.14,5.3,20.77,0.16,123,28,114,38,408,5.07,81,EXERCISE,18.5,67,642,755,32479,1353.3,22.55,210,403.5,0,0,32479,0,0.0,100.0,1.15,0,0.48,0.54,1.02,0.47,0.25,2.201,1,0,0,,126,20.3,407,5.63,39.27,,,
1118.0,61.22,2.676,163.837,2804,4474.1834177,5182.189128,1.16,463.8,106.9,35.7,30.8,55.58,15.9,17.33,3.99,16.16,5.28,20.77,0.14,123,28,114,37,408,5.07,80,EXERCISE,18.5,67,642,755,33336,1389.0,23.15,210,414.1,0,0,33336,0,0.0,100.0,1.16,0,0.47,0.51,0.98,0.48,0.25,2.214,1,0,0,,129,17.9,408,5.69,39.14,,,
1119.0,61.22,2.714,166.163,2863,4419.8344054,5145.891805,1.16,472.7,106.5,36.6,31.5,54.9,15.7,17.42,3.92,16.27,5.21,20.77,0.15,123,28,115,37,409,5.08,79,EXERCISE,18.5,67,642,755,32973,1373.9,22.9,210,409.6,0,0,32973,0,0.0,100.0,1.16,0,0.48,0.5,0.98,0.49,0.26,2.221,1,0,0,,127,16.7,409,5.65,38.69,,,
1120.0,61.86,2.782,172.082,2785,4554.0807405,5355.0675449,1.18,484.8,109.4,36.8,31.3,56.57,16.2,17.43,3.93,16.11,5.2,20.77,0.14,123,28,114,37,409,5.08,81,EXERCISE,18.5,67,642,755,34058,1419.1,23.65,211,423.1,0,0,34058,0,0.0,100.0,1.18,0,0.43,0.54,0.97,0.44,0.25,2.236,1,0,0,,131,13.7,409,6.47,38.63,,,
1121.0,53.57,2.97,159.107,3014,4427.4276731,5176.3696764,1.17,512.0,122.8,35.1,30.0,55.0,15.7,17.24,4.13,16.06,5.44,20.75,0.17,122,29,114,39,410,5.09,80,EXERCISE,18.5,67,642,755,33064,1377.7,22.96,211,410.7,0,0,33064,0,0.0,100.0,1.17,0,0.52,0.6,1.12,0.46,0.25,2.202,1,0,0,,127,20.3,409,5.71,40.16,,,
1122.0,56.6,2.863,162.057,2954,4483.0186535,5194.4158598,1.16,493.5,116.7,35.3,30.4,55.69,15.9,17.24,4.08,16.05,5.38,20.72,0.17,122,29,114,38,411,5.11,78,EXERCISE,18.5,67,643,755,33405,1391.9,23.2,212,415.0,0,0,33405,0,0.0,100.0,1.16,0,0.51,0.55,1.06,0.48,0.25,2.21,1,0,0,,129,18.8,410,5.61,39.78,,,
1123.0,57.69,2.808,162.0,2968,4333.7377243,5135.9643246,1.19,487.3,112.7,36.4,30.8,53.84,15.4,17.35,4.01,16.22,5.24,20.74,0.15,123,28,115,37,411,5.11,78,EXERCISE,18.5,67,642,755,32474,1353.1,22.55,212,403.4,0,0,32474,0,0.0,100.0,1.19,0,0.5,0.54,1.04,0.48,0.24,2.21,1,0,0,,125,18.8,410,5.62,38.88,,,
1124.0,61.86,2.715,167.938,2877,4465.4139356,5222.7527242,1.17,472.0,106.7,36.6,31.3,55.47,15.8,17.38,3.93,16.25,5.18,20.74,0.14,123,28,115,37,411,5.11,78,EXERCISE,18.5,67,642,755,33351,1389.6,23.16,212,414.3,0,0,33351,0,0.0,100.0,1.17,0,0.47,0.5,0.97,0.48,0.25,2.225,1,0,0,,128,15.8,411,5.78,38.5,147.2,27.4,13.5
1125.0,63.83,2.648,169.021,2713,4421.7617106,5218.2498795,1.18,461.6,103.6,37.2,31.5,54.93,15.7,17.43,3.91,16.3,5.17,20.74,0.15,123,28,115,37,411,5.11,80,EXERCISE,18.5,67,643,755,33098,1379.1,22.98,213,411.2,0,0,33098,0,0.0,100.0,1.18,0,0.45,0.49,0.94,0.48,0.25,2.228,1,0,0,,127,15.3,411,5.88,38.44,146.7,27.3,13.4
1126.0,57.69,2.758,159.115,2849,4394.0395601,5134.6887029,1.17,476.2,112.6,35.3,30.2,54.58,15.6,17.27,4.08,16.13,5.3,20.75,0.15,122,29,114,38,413,5.13,79,EXERCISE,18.5,67,643,755,32810,1367.1,22.78,213,407.6,0,0,32810,0,0.0,100.0,1.17,0,0.48,0.56,1.04,0.46,0.24,2.202,1,0,0,,126,20.2,412,5.75,39.27,146.3,27.2,13.4
1127.0,57.14,2.956,168.914,2980,4644.3969667,5456.1049807,1.17,511.0,120.5,35.5,30.2,57.69,16.5,17.29,4.08,16.18,5.24,20.76,0.14,122,29,115,37,413,5.13,79,EXERCISE,18.5,67,643,755,34725,1446.9,24.11,214,431.4,0,0,34725,0,0.0,100.0,1.17,0,0.48,0.57,1.05,0.46,0.23,2.228,1,0,0,,134,15.3,413,6.16,38.88,149.2,27.8,13.6
1129.0,56.6,2.795,158.208,3044,4263.5218166,4923.6814726,1.15,485.2,110.2,36.2,31.3,52.96,15.1,17.36,3.94,16.27,5.21,20.75,0.15,123,28,115,37,413,5.13,78,EXERCISE,18.5,67,643,755,31743,1322.6,22.04,214,394.3,0,0,31743,0,0.0,100.0,1.15,0,0.53,0.53,1.06,0.5,0.25,2.199,2,0,0,,123,20.7,413,5.27,38.69,144.8,26.9,13.2
1129.0,63.16,2.727,172.232,2802,4542.5953083,5337.0459844,1.17,475.0,106.8,36.9,31.4,56.43,16.1,17.42,3.92,16.33,5.17,20.75,0.14,123,28,116,37,414,5.14,78,EXERCISE,18.5,67,642,755,33965,1415.2,23.59,214,421.9,0,0,33965,0,0.0,100.0,1.17,0,0.45,0.5,0.95,0.47,0.25,2.236,0,0,0,,131,13.7,413,6.06,38.44,148.1,27.5,13.5
1131.0,56.6,2.893,163.755,2831,4471.1986495,5204.3050617,1.16,501.6,116.1,35.7,30.7,55.54,15.9,17.34,4.01,16.14,5.38,20.78,0.14,123,28,114,38,414,5.14,80,EXERCISE,18.5,67,642,755,33354,1389.7,23.16,215,414.3,0,0,33354,0,0.0,100.0,1.16,0,0.44,0.62,1.06,0.42,0.26,2.214,2,0,0,,129,17.9,413,6.57,39.78,147.2,27.4,13.5
1132.0,59.41,2.807,166.752,3012,4492.1799711,5205.5705106,1.16,487.8,111.0,36.2,31.2,55.8,15.9,17.38,3.95,16.24,5.25,20.77,0.15,123,28,115,37,415,5.16,80,EXERCISE,18.5,67,642,755,33474,1394.7,23.25,215,415.8,0,0,33474,0,0.0,100.0,1.16,0,0.49,0.52,1.01,0.49,0.26,2.222,1,0,0,,129,16.4,414,5.73,38.95,147.5,27.4,13.5
1133.0,56.6,2.917,165.113,2877,4657.1563648,5337.3385512,1.15,503.4,119.0,34.6,30.2,57.85,16.5,17.26,4.08,16.12,5.35,20.8,0.14,122,29,114,38,416,5.17,78,EXERCISE,18.5,67,642,755,34609,1442.0,24.03,216,429.9,0,0,34609,0,0.0,100.0,1.15,0,0.47,0.59,1.06,0.44,0.25,2.218,1,0,0,,134,17.2,414,6.21,39.58,149.3,27.8,13.7
1134.0,64.52,2.66,171.613,3037,4438.4657775,5105.6959971,1.15,466.8,100.7,37.6,32.7,55.14,15.8,17.55,3.79,16.5,5.06,20.8,0.16,124,27,117,36,416,5.17,79,EXERCISE,18.5,67,642,755,33014,1375.6,22.93,216,410.1,0,0,33014,0,0.0,100.0,1.15,0,0.45,0.48,0.93,0.48,0.26,2.235,1,0,0,,128,14.0,416,5.91,37.74,146.9,27.3,13.4
1134.0,61.86,2.888,178.639,2712,4865.9884038,5577.0460007,1.15,501.9,114.5,35.8,31.3,60.45,17.3,17.38,3.96,16.23,5.3,20.8,0.16,123,28,115,38,417,5.18,81,EXERCISE,18.5,67,642,755,36161,1506.7,25.11,216,449.2,0,0,36161,0,0.0,100.0,1.15,0,0.43,0.54,0.97,0.44,0.26,2.252,0,0,0,,140,10.5,416,6.72,39.27,151.6,28.2,13.9
1135.0,62.5,2.673,167.062,2966,4353.5480491,5013.4975975,1.15,468.4,102.3,37.4,32.4,54.08,15.5,17.52,3.83,16.44,5.11,20.8,0.17,124,27,116,36,417,5.18,81,EXERCISE,18.5,67,642,755,32391,1349.6,22.49,217,402.4,0,0,32391,0,0.0,100.0,1.15,0,0.48,0.48,0.96,0.5,0.26,2.223,1,0,0,,125,16.3,417,5.57,38.06,145.9,27.1,13.3
1136.0,59.41,2.903,172.455,2801,4668.1387748,5432.5621965,1.16,504.2,115.8,36.1,31.0,57.99,16.6,17.37,3.99,16.17,5.32,20.78,0.15,123,28,114,38,418,5.19,84,EXERCISE,18.5,67,642,755,34821,1450.9,24.18,217,432.6,0,0,34821,0,0.0,100.0,1.16,0,0.44,0.57,1.01,0.44,0.26,2.237,1,0,0,,134,13.6,417,6.6,39.39,149.5,27.8,13.7
1137.0,60.61,2.688,162.909,2953,4326.9892671,5054.4647926,1.17,468.5,105.4,36.7,31.4,53.75,15.4,17.43,3.92,16.32,5.25,20.78,0.14,123,28,116,37,418,5.19,84,EXERCISE,18.5,67,642,755,32307,1346.1,22.44,217,401.3,0,0,32307,0,0.0,100.0,1.17,0,0.49,0.5,0.99,0.49,0.26,2.212,1,0,0,,124,18.3,417,5.49,38.95,145.5,27.1,13.3
1138.0,63.16,2.66,168.0,2804,4446.8439238,5226.054112,1.18,463.8,104.3,36.8,31.3,55.24,15.8,17.44,3.92,16.35,5.16,20.78,0.13,123,28,116,37,418,5.19,84,EXERCISE,18.5,67,642,755,33252,1385.5,23.09,218,413.1,0,0,33252,0,0.0,100.0,1.18,0,0.47,0.48,0.95,0.49,0.25,2.225,1,0,0,,128,15.8,418,5.66,38.37,,,
